# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/condition1/9929265/counts.txt" "../results/condition1/9929265/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/condition1/9929265/alignment_sorted.bam
YFR006W	chrVI	155862	157841	+	1980	8710
YFR007W	chrVI	159224	160429	+	1206	1334
YFR008W	chrVI	160196	161654	+	1459	676
YFR009W	chrVI	162412	164813	+	2402	1529
YFR009W-A	chrVI	162747	164940	+	2194	23
YFR010W	chrVI	164975	166672	+	1698	8057
YFR010W-A	chrVI	166728	166916	+	189	0
YFR011C	chrVI	166525	167349	-	825	483
YFR012W	chrVI	167888	168496	+	609	1
YFR012W-A	chrVI	167964	169543	+	1580	153
YFR013W	chrVI	169866	172447	+	2582	4392
YFR014C	chrVI	172229	174005	-	1777	2976
YFR015C	chrVI	174062	176480	-	2419	1415
YFR016C	chrVI	176991	180837	-	3847	4100
YFR017C	chrVI	182147	183837	-	1691	330
YFR018C	chrVI	182949	184344	-	1396	201
YFR019W	chrVI	184502	191338	+	6837	3634
YFR020W	chrVI	191765	193843	+	2079	2917
YFR021W	chrVI	194697	196517	+	1821	2980
YFR022W	chrVI	196565	199196	+	2632	1957
YFR023W	chrVI	199874	201709	+	1836	174
YFR024C-A	chrVI	201701	203658	-	1958	15048
YFR025C	chrVI	203600	204822	-	1223	3980
YFR026C	chrVI	205181	207262	-	2082	460
YFR027W	chrVI	207377	208430	+	1054	418
YFR028C	chrVI	208337	210160	-	1824	5490
YFR029W	chrVI	210837	213045	+	2209	954
YFR030W	chrVI	213193	216563	+	3371	3958
YFR031C	chrVI	216594	220106	-	3513	2854
YFR031C-A	chrVI	220319	221769	-	1451	26496
YFR032C	chrVI	221988	223043	-	1056	598
YFR032C-A	chrVI	222918	223771	-	854	5620
YFR032C-B	chrVI	223710	223973	-	264	26
YFR033C	chrVI	224182	225689	-	1508	1147
YFR034C	chrVI	224646	225993	-	1348	0
YFR034W-A	chrVI	225560	226632	+	1073	29
YFR035C	chrVI	226121	226465	-	345	0
YFR035W-A	chrVI	226260	226550	+	291	0
YFR036W	chrVI	226880	227476	+	597	680
YFR036W-A	chrVI	227451	228101	+	651	0
YFR037C	chrVI	227336	229219	-	1884	3269
YFR038W	chrVI	229346	232029	+	2684	3841
YFR039C	chrVI	231945	233687	-	1743	2857
YFR040W	chrVI	233931	237333	+	3403	12763
YFR041C	chrVI	237187	238300	-	1114	2094
YFR042W	chrVI	238413	240009	+	1597	1704
YFR043C	chrVI	239039	239887	-	849	0
YFR044C	chrVI	239749	241851	-	2103	20657
YFR045W	chrVI	241979	243302	+	1324	918
YFR046C	chrVI	242814	244179	-	1366	393
YFR047C	chrVI	243878	245201	-	1324	6073
YFR048W	chrVI	245318	248209	+	2892	3537
YFR049W	chrVI	248163	249125	+	963	1017
YFR050C	chrVI	248900	249948	-	1049	18036
YFR051C	chrVI	250047	251881	-	1835	10362
YFR052W	chrVI	252446	253577	+	1132	10907
YFR052C-A	chrVI	253422	255048	-	1627	0
YFR053C	chrVI	253431	255162	-	1732	66
YFR054C	chrVI	258567	259937	-	1371	358
YFR056C	chrVI	263957	264325	-	369	0
YFR055W	chrVI	263663	265704	+	2042	5344
YFR057W	chrVI	269061	269516	+	456	0
YGL263W	chrVII	2778	4096	+	1319	56
YGL262W	chrVII	5312	5839	+	528	12
YGL261C	chrVII	6290	6652	-	363	18
YGL260W	chrVII	6860	7090	+	231	7
YGL259W	chrVII	8470	8967	+	498	119
YGL258W-A	chrVII	9162	9395	+	234	54
YGL258W	chrVII	10443	12004	+	1562	614
YGL257C	chrVII	12274	14429	-	2156	3656
YGL256W	chrVII	14466	16500	+	2035	5285
YGL255W	chrVII	20204	22212	+	2009	2500
YGL254W	chrVII	22279	23951	+	1673	2402
YGL253W	chrVII	23813	25728	+	1916	76498
YGL252C	chrVII	25495	27544	-	2050	5040
YGL251C	chrVII	27921	31636	-	3716	1559
YGL250W	chrVII	31871	33008	+	1138	595
YGL249W	chrVII	33098	35212	+	2115	213
YGL248W	chrVII	34217	37153	+	2937	3754
YGL247W	chrVII	36913	37677	+	765	218
YGL246C	chrVII	37400	38851	-	1452	2981
YGL245W	chrVII	39008	41490	+	2483	33938
YGL244W	chrVII	41423	43266	+	1844	1724
YGL243W	chrVII	43283	44643	+	1361	1355
YGL242C	chrVII	44446	45284	-	839	2776
YGL241W	chrVII	45413	48607	+	3195	3067
YGL240W	chrVII	48583	50519	+	1937	1036
YGL239C	chrVII	49431	49745	-	315	0
YGL238W	chrVII	49507	52617	+	3111	12952
YGL237C	chrVII	52467	53622	-	1156	891
YGL236C	chrVII	53717	56123	-	2407	4084
YGL235W	chrVII	55279	55815	+	537	0
YGL234W	chrVII	55835	58995	+	3161	21364
YGL233W	chrVII	59044	61919	+	2876	5097
YGL232W	chrVII	61982	63079	+	1098	1125
YGL231C	chrVII	62666	63632	-	967	2882
YGL230C	chrVII	63664	64390	-	727	190
YGL229C	chrVII	64228	67200	-	2973	1513
YGL228W	chrVII	67037	69498	+	2462	8619
YGL227W	chrVII	69573	72752	+	3180	2458
YGL226C-A	chrVII	72177	73647	-	1471	873
YGL226W	chrVII	73276	73818	+	543	60
YGL225W	chrVII	74914	78205	+	3292	6821
YGL224C	chrVII	77881	78984	-	1104	1560
YGL223C	chrVII	79048	80378	-	1331	2048
YGL222C	chrVII	80509	81264	-	756	285
YGL221C	chrVII	81173	82316	-	1144	2545
YGL220W	chrVII	81762	82918	+	1157	2811
YGL219C	chrVII	82794	84334	-	1541	818
YGL218W	chrVII	83650	84300	+	651	0
YGL217C	chrVII	84839	85180	-	342	0
YGL216W	chrVII	84618	87349	+	2732	1584
YGL215W	chrVII	87502	89921	+	2420	5469
YGL214W	chrVII	90010	90495	+	486	0
YGL213C	chrVII	89778	91283	-	1506	2858
YGL212W	chrVII	91398	92713	+	1316	0
YGL211W	chrVII	91449	94301	+	2853	0
YGL210W	chrVII	92587	94581	+	1995	421
YGL209W	chrVII	95806	97291	+	1486	2982
YGL208W	chrVII	97110	98741	+	1632	1489
YGL207W	chrVII	98568	102210	+	3643	24455
YGL206C	chrVII	102543	107504	-	4962	57060
YGL205W	chrVII	108133	110637	+	2505	656
YGL204C	chrVII	111188	112120	-	933	708
YGL203C	chrVII	112073	114776	-	2704	7770
YGL202W	chrVII	115924	118196	+	2273	19228
YGL201C	chrVII	117653	120974	-	3322	6861
YGL200C	chrVII	122460	123382	-	923	9196
YGL199C	chrVII	123531	124273	-	743	1
YGL198W	chrVII	123569	124686	+	1118	234
YGL197W	chrVII	124698	129161	+	4464	9017
YGL196W	chrVII	129474	131332	+	1859	3669
YGL195W	chrVII	131525	139543	+	8019	53406
YGL194C-A	chrVII	139493	140245	-	753	969
YGL194C	chrVII	140157	141792	-	1636	2829
YGL193C	chrVII	141871	142851	-	981	197
YGL192W	chrVII	142127	144826	+	2700	775
YGL191W	chrVII	144384	145471	+	1088	2577
YGL190C	chrVII	145348	147934	-	2587	6051
YGL189C	chrVII	148160	148966	-	807	0
YGL188C-A	chrVII	148160	149422	-	1263	7
YGL188C	chrVII	149343	149516	-	174	0
YGL187C	chrVII	149401	150525	-	1125	2507
YGL186C	chrVII	150874	152890	-	2017	4276
YGL185C	chrVII	152785	154356	-	1572	1832
YGL184C	chrVII	154504	156077	-	1574	3315
YGL183C	chrVII	156543	157285	-	743	66
YGL182C	chrVII	157273	157596	-	324	13
YGL181W	chrVII	157529	159232	+	1704	3216
YGL180W	chrVII	159502	163108	+	3607	7053
YGL179C	chrVII	163300	165179	-	1880	1975
YGL178W	chrVII	167352	170571	+	3220	5120
YGL177W	chrVII	166910	168082	+	1173	353
YGL176C	chrVII	171312	173961	-	2650	2129
YGL175C	chrVII	173045	174364	-	1320	146
YGL174W	chrVII	174461	175541	+	1081	822
YGL173C	chrVII	175527	180113	-	4587	38997
YGL172W	chrVII	180656	182232	+	1577	5284
YGL171W	chrVII	182352	184383	+	2032	3609
YGL170C	chrVII	184153	185394	-	1242	164
YGL169W	chrVII	185945	187562	+	1618	3159
YGL168W	chrVII	187464	187796	+	333	0
YGL167C	chrVII	187410	190881	-	3472	20621
YGL166W	chrVII	191089	192024	+	936	743
YGL165C	chrVII	191398	191976	-	579	0
YGL164C	chrVII	191784	193365	-	1582	423
YGL163C	chrVII	193512	196537	-	3026	3078
YGL162W	chrVII	197430	199211	+	1782	874
YGL161C	chrVII	199036	200251	-	1216	4887
YGL160W	chrVII	200424	202429	+	2006	3501
YGL159W	chrVII	202698	205363	+	2666	1901
YGL158W	chrVII	206645	208696	+	2052	1005
YGL157W	chrVII	208875	210141	+	1267	2824
YGL156W	chrVII	210335	213809	+	3475	6854
YGL155W	chrVII	213925	215625	+	1701	2953
YGL154C	chrVII	215155	216116	-	962	473
YGL153W	chrVII	216211	217388	+	1178	450
YGL152C	chrVII	216692	217369	-	678	0
YGL151W	chrVII	217469	221013	+	3545	5516
YGL150C	chrVII	220899	225724	-	4826	10026
YGL149W	chrVII	225572	225877	+	306	0
YGL148W	chrVII	226259	227765	+	1507	0
YGL147C	chrVII	225888	229544	-	3657	10568
YGL146C	chrVII	228317	229860	-	1544	57
YGL145W	chrVII	230173	232481	+	2309	2943
YGL144C	chrVII	232291	234555	-	2265	3237
YGL143C	chrVII	234569	236182	-	1614	1804
YGL142C	chrVII	236064	238175	-	2112	5590
YGL141W	chrVII	238292	241207	+	2916	4878
YGL140C	chrVII	241074	245199	-	4126	11026
YGL139W	chrVII	245402	248473	+	3072	8868
YGL138C	chrVII	248494	249531	-	1038	0
YGL137W	chrVII	249845	253275	+	3431	21748
YGL136C	chrVII	252763	254004	-	1242	895
YGL135W	chrVII	254157	255579	+	1423	31136
YGL134W	chrVII	255566	257448	+	1883	2411
YGL133W	chrVII	257707	261501	+	3795	4335
YGL132W	chrVII	261580	261915	+	336	43
YGL131C	chrVII	261648	265859	-	4212	4477
YGL130W	chrVII	266065	267859	+	1795	3282
YGL129C	chrVII	267538	269164	-	1627	2549
YGL128C	chrVII	269080	270198	-	1119	447
YGL127C	chrVII	270174	270831	-	658	1244
YGL126W	chrVII	270997	272139	+	1143	3699
YGL125W	chrVII	272334	274777	+	2444	2190
YGL124C	chrVII	274662	276750	-	2089	2144
YGL123W	chrVII	277322	278470	+	1149	28201
YGL123C-A	chrVII	277634	277864	-	231	0
YGL122C	chrVII	278531	280546	-	2016	12571
YGL121C	chrVII	280543	281277	-	735	2478
YGL120C	chrVII	281426	283993	-	2568	18197
YGL119W	chrVII	284156	286080	+	1925	4699
YGL118C	chrVII	288014	288451	-	438	4
YGL117W	chrVII	288426	289786	+	1361	1225
YGL116W	chrVII	289645	291739	+	2095	1331
YGL115W	chrVII	291883	293114	+	1232	6911
YGL114W	chrVII	293208	295787	+	2580	4122
YGL113W	chrVII	295875	298224	+	2350	2117
YGL112C	chrVII	298027	299800	-	1774	4527
YGL111W	chrVII	299925	301697	+	1773	6050
YGL110C	chrVII	301371	303549	-	2179	392
YGL109W	chrVII	303513	303836	+	324	0
YGL108C	chrVII	303206	304117	-	912	224
YGL107C	chrVII	304211	306332	-	2122	5461
YGL106W	chrVII	306384	307179	+	796	5103
YGL105W	chrVII	307264	309514	+	2251	24010
YGL104C	chrVII	308566	310208	-	1643	0
YGL103W	chrVII	308491	311999	+	3509	5054
YGL102C	chrVII	311505	311933	-	429	0
YGL101W	chrVII	312075	313116	+	1042	2555
YGL100W	chrVII	313152	314399	+	1248	5400
YGL099W	chrVII	314567	316611	+	2045	4131
YGL098W	chrVII	317289	319101	+	1813	1326
YGL097W	chrVII	321691	323346	+	1656	6041
YGL096W	chrVII	324774	326873	+	2100	1376
YGL095C	chrVII	328782	330694	-	1913	2948
YGL094C	chrVII	330971	334654	-	3684	10773
YGL093W	chrVII	334824	337679	+	2856	3079
YGL092W	chrVII	337782	341915	+	4134	14144
YGL091C	chrVII	341818	343126	-	1309	2299
YGL090W	chrVII	343238	345261	+	2024	1139
YGL089C	chrVII	344611	345192	-	582	0
YGL088W	chrVII	345836	346201	+	366	171982
YGL087C	chrVII	346202	346950	-	749	4531
YGL086W	chrVII	347119	349368	+	2250	3403
YGL085W	chrVII	349554	350648	+	1095	1050
YGL084C	chrVII	350365	352351	-	1987	6765
YGL083W	chrVII	352978	355652	+	2675	2088
YGL082W	chrVII	355737	357515	+	1779	3045
YGL081W	chrVII	357190	358628	+	1439	142
YGL080W	chrVII	358411	359306	+	896	2536
YGL079W	chrVII	359407	360797	+	1391	1360
YGL078C	chrVII	360096	362004	-	1909	6217
YGL077C	chrVII	361847	364083	-	2237	8244
YGL076C	chrVII	363988	366148	-	2161	23806
YGL075C	chrVII	366575	368283	-	1709	1343
YGL074C	chrVII	368596	368922	-	327	0
YGL073W	chrVII	368424	371311	+	2888	4654
YGL072C	chrVII	371003	371362	-	360	3
YGL071W	chrVII	371531	374252	+	2722	3184
YGL070C	chrVII	374069	375039	-	971	2912
YGL069C	chrVII	375050	375514	-	465	0
YGL068W	chrVII	375040	375977	+	938	961
YGL067W	chrVII	376042	377506	+	1465	5075
YGL066W	chrVII	377418	379779	+	2362	1430
YGL065C	chrVII	379619	381327	-	1709	2481
YGL064C	chrVII	381450	383241	-	1792	2741
YGL063W	chrVII	383414	385226	+	1813	208
YGL063C-A	chrVII	383408	384651	-	1244	0
YGL062W	chrVII	385140	388873	+	3734	46159
YGL061C	chrVII	388687	389784	-	1098	558
YGL060W	chrVII	389935	392265	+	2331	2650
YGL059W	chrVII	392170	393891	+	1722	1199
YGL058W	chrVII	393658	394900	+	1243	6148
YGL057C	chrVII	394754	395866	-	1113	1487
YGL056C	chrVII	395953	397742	-	1790	3312
YGL055W	chrVII	398536	400442	+	1907	67780
YGL054C	chrVII	400185	401380	-	1196	5271
YGL053W	chrVII	402121	403626	+	1506	2581
YGL052W	chrVII	403437	403742	+	306	0
YGL051W	chrVII	403687	404391	+	705	555
YGL050W	chrVII	405691	407091	+	1401	1281
YGL049C	chrVII	406693	409803	-	3111	3798
YGL048C	chrVII	409852	411334	-	1483	18799
YGL047W	chrVII	411465	413966	+	2502	2590
YGL045W	chrVII	413730	415957	+	2228	1018
YGL044C	chrVII	415860	417275	-	1416	2954
YGL043W	chrVII	417461	418860	+	1400	2305
YGL042C	chrVII	418066	418659	-	594	0
YGL041C-B	chrVII	418555	419189	-	635	0
YGL041W-A	chrVII	418765	419501	+	737	0
YGL041C	chrVII	419022	419225	-	204	0
YGL040C	chrVII	419301	421171	-	1871	7370
YGL039W	chrVII	423344	425129	+	1786	2494
YGL038C	chrVII	424902	426922	-	2021	4374
YGL037C	chrVII	427152	428077	-	926	38351
YGL036W	chrVII	428601	431330	+	2730	5593
YGL035C	chrVII	431548	433062	-	1515	9196
YGL034C	chrVII	433197	433745	-	549	178
YGL033W	chrVII	435625	436401	+	777	75
YGL032C	chrVII	436470	437203	-	734	2119
YGL031C	chrVII	437223	438397	-	1175	17
YGL030W	chrVII	437385	439908	+	2524	11701
YGL029W	chrVII	439782	440626	+	845	785
YGL028C	chrVII	440982	443316	-	2335	25764
YGL027C	chrVII	443550	446217	-	2668	11225
YGL026C	chrVII	446209	448563	-	2355	25606
YGL025C	chrVII	448764	449957	-	1194	606
YGL024W	chrVII	449788	450123	+	336	0
YGL023C	chrVII	450069	452153	-	2085	2512
YGL022W	chrVII	452331	454735	+	2405	18863
YGL021W	chrVII	454785	457067	+	2283	3304
YGL020C	chrVII	457075	457978	-	904	2973
YGL019W	chrVII	458014	459119	+	1106	3655
YGL018C	chrVII	458794	459716	-	923	493
YGL017W	chrVII	459660	461519	+	1860	2346
YGL016W	chrVII	461610	465103	+	3494	7277
YGL015C	chrVII	464796	465757	-	962	15
YGL014W	chrVII	465720	468896	+	3177	3643
YGL014C-A	chrVII	466237	466398	-	162	0
YGL013C	chrVII	468997	472325	-	3329	12745
YGL012W	chrVII	472818	474684	+	1867	21395
YGL011C	chrVII	474194	475273	-	1080	9094
YGL010W	chrVII	475438	476366	+	929	1405
YGL009C	chrVII	476115	478755	-	2641	7884
YGL008C	chrVII	479380	482905	-	3526	401250
YGL007C-A	chrVII	482644	483957	-	1314	0
YGL007W	chrVII	482841	484287	+	1447	116
YGL006W-A	chrVII	485423	485533	+	111	0
YGL006W	chrVII	485454	489575	+	4122	7512
YGL005C	chrVII	489493	490935	-	1443	1267
YGL004C	chrVII	490562	491971	-	1410	1165
YGL003C	chrVII	492285	495092	-	2808	3611
YGL002W	chrVII	494406	495430	+	1025	141
YGL001C	chrVII	495216	496774	-	1559	5127
YGR001C	chrVII	497018	498099	-	1082	2558
YGR002C	chrVII	498168	499924	-	1757	1759
YGR003W	chrVII	500103	502611	+	2509	3724
YGR004W	chrVII	502864	504654	+	1791	2055
YGR005C	chrVII	504480	505902	-	1423	2148
YGR006W	chrVII	506035	507418	+	1384	93
YGR007W	chrVII	506203	508079	+	1877	0
YGR008C	chrVII	507331	508446	-	1116	3391
YGR009C	chrVII	508908	511461	-	2554	4144
YGR010W	chrVII	511545	512732	+	1188	262
YGR011W	chrVII	511706	513093	+	1388	146
YGR012W	chrVII	512960	514469	+	1510	3309
YGR013W	chrVII	514500	516696	+	2197	2763
YGR014W	chrVII	516668	521059	+	4392	12217
YGR015C	chrVII	520802	522099	-	1298	781
YGR016W	chrVII	521934	523740	+	1807	6
YGR016C-A	chrVII	523246	523353	-	108	0
YGR017W	chrVII	522275	524794	+	2520	7
YGR018C	chrVII	523713	524756	-	1044	0
YGR019W	chrVII	525172	526917	+	1746	10796
YGR020C	chrVII	526588	527393	-	806	4231
YGR021W	chrVII	527556	528600	+	1045	1710
YGR022C	chrVII	529257	529586	-	330	0
YGR023W	chrVII	529078	531190	+	2113	537
YGR024C	chrVII	531883	532596	-	714	2525
YGR025W	chrVII	532639	532941	+	303	2
YGR026W	chrVII	532858	534137	+	1280	5496
YGR027C	chrVII	533807	534785	-	979	11333
YGR028W	chrVII	542040	543539	+	1500	2846
YGR029W	chrVII	543509	544438	+	930	1058
YGR030C	chrVII	545436	546482	-	1047	9141
YGR031W	chrVII	546332	548216	+	1885	2784
YGR031C-A	chrVII	546809	547300	-	492	0
YGR032W	chrVII	548264	553951	+	5688	32701
YGR033C	chrVII	553938	555337	-	1400	3047
YGR034W	chrVII	555454	556800	+	1347	12709
YGR035C	chrVII	556865	557518	-	654	0
YGR035W-A	chrVII	556803	559201	+	2399	0
YGR036C	chrVII	557509	559562	-	2054	519
YGR037C	chrVII	559545	561391	-	1847	6238
YGR038W	chrVII	560174	561518	+	1345	18
YGR039W	chrVII	574755	575253	+	499	53
YGR040W	chrVII	575005	577158	+	2154	3741
YGR041W	chrVII	576937	579309	+	2373	3003
YGR042W	chrVII	578765	580375	+	1611	876
YGR043C	chrVII	580236	581469	-	1234	2974
YGR044C	chrVII	582725	584184	-	1460	5710
YGR045C	chrVII	583775	584575	-	801	158
YGR046W	chrVII	584773	586413	+	1641	4082
YGR047C	chrVII	586283	589504	-	3222	3676
YGR048W	chrVII	589701	591075	+	1375	7767
YGR049W	chrVII	591159	592205	+	1047	569
YGR050C	chrVII	591863	592537	-	675	56
YGR051C	chrVII	592906	593229	-	324	58
YGR052W	chrVII	593596	594705	+	1110	309
YGR053C	chrVII	594866	596058	-	1193	341
YGR054W	chrVII	596493	598824	+	2332	12258
YGR055W	chrVII	599287	601256	+	1970	13828
YGR056W	chrVII	601352	604526	+	3175	1996
YGR057C	chrVII	603595	605574	-	1980	1525
YGR058W	chrVII	605886	607552	+	1667	1070
YGR059W	chrVII	607563	609101	+	1539	136
YGR060W	chrVII	610473	611838	+	1366	31420
YGR061C	chrVII	611805	616084	-	4280	24053
YGR062C	chrVII	615983	617318	-	1336	0
YGR063C	chrVII	616874	617841	-	968	0
YGR064W	chrVII	616034	618133	+	2100	0
YGR065C	chrVII	617935	619970	-	2036	2489
YGR066C	chrVII	620804	621888	-	1085	298
YGR067C	chrVII	622257	624867	-	2611	435
YGR068C	chrVII	624926	627187	-	2262	450
YGR068W-A	chrVII	625834	627176	+	1343	0
YGR069W	chrVII	627083	627418	+	336	73
YGR070W	chrVII	627806	631273	+	3468	2148
YGR071C	chrVII	631290	634128	-	2839	2941
YGR072W	chrVII	634239	635590	+	1352	760
YGR073C	chrVII	635582	636559	-	978	0
YGR074W	chrVII	635661	636470	+	810	0
YGR075C	chrVII	635634	636915	-	1282	250
YGR076C	chrVII	636975	637674	-	700	1474
YGR077C	chrVII	637672	639567	-	1896	4699
YGR078C	chrVII	639638	640444	-	807	3762
YGR079W	chrVII	640720	641832	+	1113	11099
YGR080W	chrVII	641968	643253	+	1286	2641
YGR081C	chrVII	642780	643792	-	1013	1964
YGR082W	chrVII	643836	644745	+	910	5754
YGR083C	chrVII	644860	646815	-	1956	7982
YGR084C	chrVII	647064	648356	-	1293	2867
YGR085C	chrVII	648288	650487	-	2200	16550
YGR086C	chrVII	649188	650935	-	1748	1257
YGR087C	chrVII	651290	652981	-	1692	424
YGR088W	chrVII	653562	656405	+	2844	1651
YGR089W	chrVII	656680	659900	+	3221	5231
YGR090W	chrVII	662081	666186	+	4106	19963
YGR091W	chrVII	666272	668170	+	1899	2202
YGR092W	chrVII	668069	670095	+	2027	1700
YGR093W	chrVII	670302	672057	+	1756	3232
YGR094W	chrVII	672186	675590	+	3405	45954
YGR095C	chrVII	675482	677115	-	1634	2766
YGR096W	chrVII	676538	677757	+	1220	353
YGR097W	chrVII	678425	682284	+	3860	9414
YGR098C	chrVII	682566	687458	-	4893	4183
YGR099W	chrVII	687819	690040	+	2222	1844
YGR100W	chrVII	690053	693226	+	3174	5280
YGR101W	chrVII	693281	694583	+	1303	3827
YGR102C	chrVII	694398	695245	-	848	1130
YGR103W	chrVII	695366	697469	+	2104	14349
YGR104C	chrVII	697271	698443	-	1173	873
YGR105W	chrVII	698221	699128	+	908	847
YGR106C	chrVII	698809	699846	-	1038	10168
YGR107W	chrVII	702461	703790	+	1330	157
YGR108W	chrVII	703418	705311	+	1894	3693
YGR109C	chrVII	705245	706699	-	1455	160
YGR110W	chrVII	713629	715374	+	1746	1298
YGR111W	chrVII	715724	717158	+	1435	4305
YGR112W	chrVII	717279	718785	+	1507	2443
YGR113W	chrVII	718810	720242	+	1433	983
YGR114C	chrVII	720265	720654	-	390	0
YGR115C	chrVII	720372	721151	-	780	0
YGR116W	chrVII	720286	724955	+	4670	14518
YGR117C	chrVII	724738	726493	-	1756	4119
YGR118W	chrVII	726943	728091	+	1149	13263
YGR119C	chrVII	727823	729780	-	1958	5243
YGR120C	chrVII	729857	731067	-	1211	1416
YGR121C	chrVII	731288	732986	-	1699	1770
YGR121W-A	chrVII	733206	733658	+	453	177
YGR122W	chrVII	733604	735475	+	1872	2159
YGR122C-A	chrVII	735169	736020	-	852	221
YGR123C	chrVII	736456	738304	-	1849	6426
YGR124W	chrVII	739847	741955	+	2109	48747
YGR125W	chrVII	742229	745595	+	3367	6663
YGR126W	chrVII	745716	746719	+	1004	325
YGR127W	chrVII	746124	747951	+	1828	1602
YGR128C	chrVII	747691	750186	-	2496	8606
YGR129W	chrVII	750359	752570	+	2212	646
YGR130C	chrVII	751219	754288	-	3070	3488
YGR131W	chrVII	754547	755350	+	804	498
YGR132C	chrVII	755345	757404	-	2060	12790
YGR133W	chrVII	756896	757447	+	552	72
YGR134W	chrVII	757613	761304	+	3692	3628
YGR135W	chrVII	760609	762319	+	1711	19367
YGR136W	chrVII	762428	763153	+	726	11
YGR137W	chrVII	762454	763746	+	1293	902
YGR138C	chrVII	763671	765889	-	2219	4041
YGR139W	chrVII	765726	766064	+	339	7
YGR140W	chrVII	767429	770299	+	2871	2517
YGR141W	chrVII	770523	772425	+	1903	1145
YGR142W	chrVII	771290	773791	+	2502	2666
YGR143W	chrVII	775193	777508	+	2316	5508
YGR144W	chrVII	780399	781379	+	981	298
YGR145W	chrVII	781704	783998	+	2295	6168
YGR146C	chrVII	783905	785214	-	1310	4501
YGR146C-A	chrVII	785106	785977	-	872	113
YGR147C	chrVII	785712	786983	-	1272	4406
YGR148C	chrVII	787156	788178	-	1023	13250
YGR149W	chrVII	788904	791164	+	2261	2895
YGR150C	chrVII	790339	793094	-	2756	3364
YGR151C	chrVII	794531	795056	-	526	9
YGR152C	chrVII	794674	795492	-	819	1117
YGR153W	chrVII	795895	796937	+	1043	370
YGR154C	chrVII	796542	798347	-	1806	1372
YGR155W	chrVII	798456	800226	+	1771	53530
YGR156W	chrVII	800395	802008	+	1614	1488
YGR157W	chrVII	802187	805237	+	3051	26124
YGR158C	chrVII	804671	806100	-	1430	2577
YGR159C	chrVII	806268	807837	-	1570	18374
YGR160W	chrVII	807073	807684	+	612	0
YGR161C	chrVII	808418	809518	-	1101	1675
YGR161W-C	chrVII	809990	811373	+	1384	1868
YGR162W	chrVII	824059	826917	+	2859	32108
YGR163W	chrVII	827401	828645	+	1245	1830
YGR164W	chrVII	828625	828960	+	336	247
YGR165W	chrVII	828983	830294	+	1312	3780
YGR166W	chrVII	830408	832278	+	1871	3359
YGR167W	chrVII	832357	833703	+	1347	7474
YGR168C	chrVII	833258	834602	-	1345	868
YGR169C	chrVII	834563	835970	-	1408	1835
YGR169C-A	chrVII	835989	836786	-	798	488
YGR170W	chrVII	837112	840825	+	3714	4346
YGR171C	chrVII	840677	842588	-	1912	1490
YGR172C	chrVII	841958	843628	-	1671	533
YGR173W	chrVII	842942	845250	+	2309	4505
YGR174C	chrVII	845826	846622	-	797	1
YGR174W-A	chrVII	845829	846853	+	1025	0
YGR175C	chrVII	846723	848521	-	1799	30670
YGR176W	chrVII	848720	849067	+	348	0
YGR177C	chrVII	848622	850833	-	2212	2524
YGR178C	chrVII	850902	853497	-	2596	11726
YGR179C	chrVII	853523	854954	-	1432	835
YGR180C	chrVII	855129	856518	-	1390	21636
YGR181W	chrVII	858196	858872	+	677	1251
YGR182C	chrVII	858551	858904	-	354	0
YGR183C	chrVII	858583	859556	-	974	1455
YGR184C	chrVII	859901	865753	-	5853	24957
YGR185C	chrVII	866026	867558	-	1533	16893
YGR186W	chrVII	867756	870196	+	2441	7642
YGR187C	chrVII	870025	871510	-	1486	2505
YGR188C	chrVII	871857	875165	-	3309	800
YGR189C	chrVII	876550	878400	-	1851	30125
YGR190C	chrVII	878226	882709	-	4484	871
YGR191W	chrVII	880191	882791	+	2601	0
YGR192C	chrVII	882296	885044	-	2749	424552
YGR193C	chrVII	883264	885855	-	2592	2588
YGR194C	chrVII	886073	887875	-	1803	1472
YGR195W	chrVII	888752	890033	+	1282	3509
YGR196C	chrVII	889619	892260	-	2642	2523
YGR197C	chrVII	892406	894346	-	1941	1898
YGR198W	chrVII	894593	897309	+	2717	11046
YGR199W	chrVII	897461	900109	+	2649	2121
YGR200C	chrVII	899527	902329	-	2803	8621
YGR201C	chrVII	902452	903261	-	810	1322
YGR202C	chrVII	903341	904853	-	1513	3483
YGR203W	chrVII	904747	905872	+	1126	913
YGR204W	chrVII	905813	908872	+	3060	38254
YGR204C-A	chrVII	909029	910237	-	1209	0
YGR205W	chrVII	909001	910320	+	1320	2
YGR206W	chrVII	910222	910826	+	605	0
YGR207C	chrVII	910244	913049	-	2806	4282
YGR208W	chrVII	911824	913060	+	1237	0
YGR209C	chrVII	911732	913872	-	2141	2132
YGR210C	chrVII	913216	914863	-	1648	5019
YGR211W	chrVII	915117	916900	+	1784	14545
YGR212W	chrVII	917001	918463	+	1463	896
YGR213C	chrVII	918369	919469	-	1101	653
YGR214W	chrVII	920385	921958	+	1574	18252
YGR215W	chrVII	922110	923914	+	1805	608
YGR216C	chrVII	922379	924523	-	2145	1111
YGR217W	chrVII	924696	930815	+	6120	7175
