# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/control/9929263/counts.txt" "../results/control/9929263/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/control/9929263/alignment_sorted.bam
YFR048W	chrVI	245318	248209	+	2892	2397
YFR049W	chrVI	248163	249125	+	963	881
YFR050C	chrVI	248900	249948	-	1049	8045
YFR051C	chrVI	250047	251881	-	1835	9579
YFR052W	chrVI	252446	253577	+	1132	5246
YFR052C-A	chrVI	253422	255048	-	1627	0
YFR053C	chrVI	253431	255162	-	1732	23
YFR054C	chrVI	258567	259937	-	1371	133
YFR056C	chrVI	263957	264325	-	369	0
YFR055W	chrVI	263663	265704	+	2042	9240
YFR057W	chrVI	269061	269516	+	456	0
YGL263W	chrVII	2778	4096	+	1319	122
YGL262W	chrVII	5312	5839	+	528	0
YGL261C	chrVII	6290	6652	-	363	4
YGL260W	chrVII	6860	7090	+	231	1
YGL259W	chrVII	8470	8967	+	498	53
YGL258W-A	chrVII	9162	9395	+	234	21
YGL258W	chrVII	10443	12004	+	1562	285
YGL257C	chrVII	12274	14429	-	2156	3748
YGL256W	chrVII	14466	16500	+	2035	3925
YGL255W	chrVII	20204	22212	+	2009	2024
YGL254W	chrVII	22279	23951	+	1673	1084
YGL253W	chrVII	23813	25728	+	1916	89280
YGL252C	chrVII	25495	27544	-	2050	3949
YGL251C	chrVII	27921	31636	-	3716	1054
YGL250W	chrVII	31871	33008	+	1138	424
YGL249W	chrVII	33098	35212	+	2115	101
YGL248W	chrVII	34217	37153	+	2937	1810
YGL247W	chrVII	36913	37677	+	765	166
YGL246C	chrVII	37400	38851	-	1452	1951
YGL245W	chrVII	39008	41490	+	2483	53206
YGL244W	chrVII	41423	43266	+	1844	2678
YGL243W	chrVII	43283	44643	+	1361	927
YGL242C	chrVII	44446	45284	-	839	2151
YGL241W	chrVII	45413	48607	+	3195	2819
YGL240W	chrVII	48583	50519	+	1937	566
YGL239C	chrVII	49431	49745	-	315	0
YGL238W	chrVII	49507	52617	+	3111	9954
YGL237C	chrVII	52467	53622	-	1156	642
YGL236C	chrVII	53717	56123	-	2407	1654
YGL235W	chrVII	55279	55815	+	537	0
YGL234W	chrVII	55835	58995	+	3161	25798
YGL233W	chrVII	59044	61919	+	2876	4629
YGL232W	chrVII	61982	63079	+	1098	1240
YGL231C	chrVII	62666	63632	-	967	2282
YGL230C	chrVII	63664	64390	-	727	66
YGL229C	chrVII	64228	67200	-	2973	1212
YGL228W	chrVII	67037	69498	+	2462	7406
YGL227W	chrVII	69573	72752	+	3180	1434
YGL226C-A	chrVII	72177	73647	-	1471	1019
YGL226W	chrVII	73276	73818	+	543	28
YGL225W	chrVII	74914	78205	+	3292	11808
YGL224C	chrVII	77881	78984	-	1104	957
YGL223C	chrVII	79048	80378	-	1331	1809
YGL222C	chrVII	80509	81264	-	756	332
YGL221C	chrVII	81173	82316	-	1144	1850
YGL220W	chrVII	81762	82918	+	1157	1987
YGL219C	chrVII	82794	84334	-	1541	774
YGL218W	chrVII	83650	84300	+	651	0
YGL217C	chrVII	84839	85180	-	342	0
YGL216W	chrVII	84618	87349	+	2732	1997
YGL215W	chrVII	87502	89921	+	2420	6247
YGL214W	chrVII	90010	90495	+	486	0
YGL213C	chrVII	89778	91283	-	1506	2578
YGL212W	chrVII	91398	92713	+	1316	0
YGL211W	chrVII	91449	94301	+	2853	0
YGL210W	chrVII	92587	94581	+	1995	334
YGL209W	chrVII	95806	97291	+	1486	2501
YGL208W	chrVII	97110	98741	+	1632	777
YGL207W	chrVII	98568	102210	+	3643	20218
YGL206C	chrVII	102543	107504	-	4962	52948
YGL205W	chrVII	108133	110637	+	2505	436
YGL204C	chrVII	111188	112120	-	933	416
YGL203C	chrVII	112073	114776	-	2704	5461
YGL202W	chrVII	115924	118196	+	2273	25026
YGL201C	chrVII	117653	120974	-	3322	5216
YGL200C	chrVII	122460	123382	-	923	10791
YGL199C	chrVII	123531	124273	-	743	0
YGL198W	chrVII	123569	124686	+	1118	138
YGL197W	chrVII	124698	129161	+	4464	6959
YGL196W	chrVII	129474	131332	+	1859	3053
YGL195W	chrVII	131525	139543	+	8019	83264
YGL194C-A	chrVII	139493	140245	-	753	726
YGL194C	chrVII	140157	141792	-	1636	1792
YGL193C	chrVII	141871	142851	-	981	143
YGL192W	chrVII	142127	144826	+	2700	622
YGL191W	chrVII	144384	145471	+	1088	1763
YGL190C	chrVII	145348	147934	-	2587	4556
YGL189C	chrVII	148160	148966	-	807	0
YGL188C-A	chrVII	148160	149422	-	1263	1
YGL188C	chrVII	149343	149516	-	174	0
YGL187C	chrVII	149401	150525	-	1125	1858
YGL186C	chrVII	150874	152890	-	2017	4237
YGL185C	chrVII	152785	154356	-	1572	1158
YGL184C	chrVII	154504	156077	-	1574	307
YGL183C	chrVII	156543	157285	-	743	27
YGL182C	chrVII	157273	157596	-	324	3
YGL181W	chrVII	157529	159232	+	1704	2395
YGL180W	chrVII	159502	163108	+	3607	1956
YGL179C	chrVII	163300	165179	-	1880	1079
YGL178W	chrVII	167352	170571	+	3220	3294
YGL177W	chrVII	166910	168082	+	1173	184
YGL176C	chrVII	171312	173961	-	2650	1734
YGL175C	chrVII	173045	174364	-	1320	125
YGL174W	chrVII	174461	175541	+	1081	642
YGL173C	chrVII	175527	180113	-	4587	39170
YGL172W	chrVII	180656	182232	+	1577	3622
YGL171W	chrVII	182352	184383	+	2032	3646
YGL170C	chrVII	184153	185394	-	1242	78
YGL169W	chrVII	185945	187562	+	1618	2222
YGL168W	chrVII	187464	187796	+	333	0
YGL167C	chrVII	187410	190881	-	3472	18269
YGL166W	chrVII	191089	192024	+	936	400
YGL165C	chrVII	191398	191976	-	579	0
YGL164C	chrVII	191784	193365	-	1582	594
YGL163C	chrVII	193512	196537	-	3026	1947
YGL162W	chrVII	197430	199211	+	1782	825
YGL161C	chrVII	199036	200251	-	1216	3374
YGL160W	chrVII	200424	202429	+	2006	2346
YGL159W	chrVII	202698	205363	+	2666	1532
YGL158W	chrVII	206645	208696	+	2052	223
YGL157W	chrVII	208875	210141	+	1267	3519
YGL156W	chrVII	210335	213809	+	3475	1525
YGL155W	chrVII	213925	215625	+	1701	2423
YGL154C	chrVII	215155	216116	-	962	223
YGL153W	chrVII	216211	217388	+	1178	282
YGL152C	chrVII	216692	217369	-	678	0
YGL151W	chrVII	217469	221013	+	3545	5009
YGL150C	chrVII	220899	225724	-	4826	10845
YGL149W	chrVII	225572	225877	+	306	2
YGL148W	chrVII	226259	227765	+	1507	0
YGL147C	chrVII	225888	229544	-	3657	43460
YGL146C	chrVII	228317	229860	-	1544	49
YGL145W	chrVII	230173	232481	+	2309	2092
YGL144C	chrVII	232291	234555	-	2265	1685
YGL143C	chrVII	234569	236182	-	1614	1232
YGL142C	chrVII	236064	238175	-	2112	3357
YGL141W	chrVII	238292	241207	+	2916	2406
YGL140C	chrVII	241074	245199	-	4126	9985
YGL139W	chrVII	245402	248473	+	3072	7739
YGL138C	chrVII	248494	249531	-	1038	4
YGL137W	chrVII	249845	253275	+	3431	26222
YGL136C	chrVII	252763	254004	-	1242	540
YGL135W	chrVII	254157	255579	+	1423	72797
YGL134W	chrVII	255566	257448	+	1883	1236
YGL133W	chrVII	257707	261501	+	3795	3631
YGL132W	chrVII	261580	261915	+	336	22
YGL131C	chrVII	261648	265859	-	4212	2908
YGL130W	chrVII	266065	267859	+	1795	2277
YGL129C	chrVII	267538	269164	-	1627	1882
YGL128C	chrVII	269080	270198	-	1119	358
YGL127C	chrVII	270174	270831	-	658	820
YGL126W	chrVII	270997	272139	+	1143	2459
YGL125W	chrVII	272334	274777	+	2444	2118
YGL124C	chrVII	274662	276750	-	2089	1435
YGL123W	chrVII	277322	278470	+	1149	86412
YGL123C-A	chrVII	277634	277864	-	231	0
YGL122C	chrVII	278531	280546	-	2016	5828
YGL121C	chrVII	280543	281277	-	735	258
YGL120C	chrVII	281426	283993	-	2568	15664
YGL119W	chrVII	284156	286080	+	1925	2108
YGL118C	chrVII	288014	288451	-	438	0
YGL117W	chrVII	288426	289786	+	1361	449
YGL116W	chrVII	289645	291739	+	2095	1903
YGL115W	chrVII	291883	293114	+	1232	4989
YGL114W	chrVII	293208	295787	+	2580	3731
YGL113W	chrVII	295875	298224	+	2350	1417
YGL112C	chrVII	298027	299800	-	1774	4258
YGL111W	chrVII	299925	301697	+	1773	4916
YGL110C	chrVII	301371	303549	-	2179	768
YGL109W	chrVII	303513	303836	+	324	0
YGL108C	chrVII	303206	304117	-	912	203
YGL107C	chrVII	304211	306332	-	2122	3399
YGL106W	chrVII	306384	307179	+	796	5335
YGL105W	chrVII	307264	309514	+	2251	26585
YGL104C	chrVII	308566	310208	-	1643	0
YGL103W	chrVII	308491	311999	+	3509	2862
YGL102C	chrVII	311505	311933	-	429	0
YGL101W	chrVII	312075	313116	+	1042	2220
YGL100W	chrVII	313152	314399	+	1248	4569
YGL099W	chrVII	314567	316611	+	2045	6342
YGL098W	chrVII	317289	319101	+	1813	1061
YGL097W	chrVII	321691	323346	+	1656	6862
YGL096W	chrVII	324774	326873	+	2100	786
YGL095C	chrVII	328782	330694	-	1913	2740
YGL094C	chrVII	330971	334654	-	3684	7214
YGL093W	chrVII	334824	337679	+	2856	2429
YGL092W	chrVII	337782	341915	+	4134	16252
YGL091C	chrVII	341818	343126	-	1309	1436
YGL090W	chrVII	343238	345261	+	2024	725
YGL089C	chrVII	344611	345192	-	582	0
YGL088W	chrVII	345836	346201	+	366	149929
YGL087C	chrVII	346202	346950	-	749	1895
YGL086W	chrVII	347119	349368	+	2250	2510
YGL085W	chrVII	349554	350648	+	1095	610
YGL084C	chrVII	350365	352351	-	1987	4484
YGL083W	chrVII	352978	355652	+	2675	2632
YGL082W	chrVII	355737	357515	+	1779	2889
YGL081W	chrVII	357190	358628	+	1439	93
YGL080W	chrVII	358411	359306	+	896	1646
YGL079W	chrVII	359407	360797	+	1391	882
YGL078C	chrVII	360096	362004	-	1909	4957
YGL077C	chrVII	361847	364083	-	2237	6701
YGL076C	chrVII	363988	366148	-	2161	64778
YGL075C	chrVII	366575	368283	-	1709	830
YGL074C	chrVII	368596	368922	-	327	0
YGL073W	chrVII	368424	371311	+	2888	2370
YGL072C	chrVII	371003	371362	-	360	2
YGL071W	chrVII	371531	374252	+	2722	2983
YGL070C	chrVII	374069	375039	-	971	2158
YGL069C	chrVII	375050	375514	-	465	0
YGL068W	chrVII	375040	375977	+	938	596
YGL067W	chrVII	376042	377506	+	1465	3346
YGL066W	chrVII	377418	379779	+	2362	1202
YGL065C	chrVII	379619	381327	-	1709	2783
YGL064C	chrVII	381450	383241	-	1792	1302
YGL063W	chrVII	383414	385226	+	1813	174
YGL063C-A	chrVII	383408	384651	-	1244	1
YGL062W	chrVII	385140	388873	+	3734	15746
YGL061C	chrVII	388687	389784	-	1098	823
YGL060W	chrVII	389935	392265	+	2331	2705
YGL059W	chrVII	392170	393891	+	1722	822
YGL058W	chrVII	393658	394900	+	1243	3497
YGL057C	chrVII	394754	395866	-	1113	851
YGL056C	chrVII	395953	397742	-	1790	2632
YGL055W	chrVII	398536	400442	+	1907	52655
YGL054C	chrVII	400185	401380	-	1196	5820
YGL053W	chrVII	402121	403626	+	1506	1408
YGL052W	chrVII	403437	403742	+	306	0
YGL051W	chrVII	403687	404391	+	705	404
YGL050W	chrVII	405691	407091	+	1401	1378
YGL049C	chrVII	406693	409803	-	3111	4785
YGL048C	chrVII	409852	411334	-	1483	10123
YGL047W	chrVII	411465	413966	+	2502	980
YGL045W	chrVII	413730	415957	+	2228	596
YGL044C	chrVII	415860	417275	-	1416	1864
YGL043W	chrVII	417461	418860	+	1400	1597
YGL042C	chrVII	418066	418659	-	594	0
YGL041C-B	chrVII	418555	419189	-	635	0
YGL041W-A	chrVII	418765	419501	+	737	0
YGL041C	chrVII	419022	419225	-	204	0
YGL040C	chrVII	419301	421171	-	1871	4950
YGL039W	chrVII	423344	425129	+	1786	3266
YGL038C	chrVII	424902	426922	-	2021	4657
YGL037C	chrVII	427152	428077	-	926	5525
YGL036W	chrVII	428601	431330	+	2730	3452
YGL035C	chrVII	431548	433062	-	1515	4324
YGL034C	chrVII	433197	433745	-	549	91
YGL033W	chrVII	435625	436401	+	777	43
YGL032C	chrVII	436470	437203	-	734	2784
YGL031C	chrVII	437223	438397	-	1175	10
YGL030W	chrVII	437385	439908	+	2524	28589
YGL029W	chrVII	439782	440626	+	845	677
YGL028C	chrVII	440982	443316	-	2335	18496
YGL027C	chrVII	443550	446217	-	2668	10030
YGL026C	chrVII	446209	448563	-	2355	24759
YGL025C	chrVII	448764	449957	-	1194	546
YGL024W	chrVII	449788	450123	+	336	0
YGL023C	chrVII	450069	452153	-	2085	2709
YGL022W	chrVII	452331	454735	+	2405	20748
YGL021W	chrVII	454785	457067	+	2283	3982
YGL020C	chrVII	457075	457978	-	904	2628
YGL019W	chrVII	458014	459119	+	1106	2859
YGL018C	chrVII	458794	459716	-	923	287
YGL017W	chrVII	459660	461519	+	1860	1620
YGL016W	chrVII	461610	465103	+	3494	10473
YGL015C	chrVII	464796	465757	-	962	9
YGL014W	chrVII	465720	468896	+	3177	6212
YGL014C-A	chrVII	466237	466398	-	162	0
YGL013C	chrVII	468997	472325	-	3329	5915
YGL012W	chrVII	472818	474684	+	1867	13697
YGL011C	chrVII	474194	475273	-	1080	4296
YGL010W	chrVII	475438	476366	+	929	520
YGL009C	chrVII	476115	478755	-	2641	45106
YGL008C	chrVII	479380	482905	-	3526	563077
YGL007C-A	chrVII	482644	483957	-	1314	0
YGL007W	chrVII	482841	484287	+	1447	84
YGL006W-A	chrVII	485423	485533	+	111	0
YGL006W	chrVII	485454	489575	+	4122	4970
YGL005C	chrVII	489493	490935	-	1443	1103
YGL004C	chrVII	490562	491971	-	1410	827
YGL003C	chrVII	492285	495092	-	2808	2229
YGL002W	chrVII	494406	495430	+	1025	88
YGL001C	chrVII	495216	496774	-	1559	4108
YGR001C	chrVII	497018	498099	-	1082	2914
YGR002C	chrVII	498168	499924	-	1757	1335
YGR003W	chrVII	500103	502611	+	2509	2378
YGR004W	chrVII	502864	504654	+	1791	1549
YGR005C	chrVII	504480	505902	-	1423	1904
YGR006W	chrVII	506035	507418	+	1384	52
YGR007W	chrVII	506203	508079	+	1877	0
YGR008C	chrVII	507331	508446	-	1116	1130
YGR009C	chrVII	508908	511461	-	2554	2819
YGR010W	chrVII	511545	512732	+	1188	152
YGR011W	chrVII	511706	513093	+	1388	115
YGR012W	chrVII	512960	514469	+	1510	2085
YGR013W	chrVII	514500	516696	+	2197	1707
YGR014W	chrVII	516668	521059	+	4392	19251
YGR015C	chrVII	520802	522099	-	1298	547
YGR016W	chrVII	521934	523740	+	1807	2
YGR016C-A	chrVII	523246	523353	-	108	0
YGR017W	chrVII	522275	524794	+	2520	7
YGR018C	chrVII	523713	524756	-	1044	0
YGR019W	chrVII	525172	526917	+	1746	2557
YGR020C	chrVII	526588	527393	-	806	6059
YGR021W	chrVII	527556	528600	+	1045	837
YGR022C	chrVII	529257	529586	-	330	0
YGR023W	chrVII	529078	531190	+	2113	293
YGR024C	chrVII	531883	532596	-	714	1966
YGR025W	chrVII	532639	532941	+	303	1
YGR026W	chrVII	532858	534137	+	1280	5047
YGR027C	chrVII	533807	534785	-	979	30448
YGR028W	chrVII	542040	543539	+	1500	1510
YGR029W	chrVII	543509	544438	+	930	1240
YGR030C	chrVII	545436	546482	-	1047	19919
YGR031W	chrVII	546332	548216	+	1885	1329
YGR031C-A	chrVII	546809	547300	-	492	0
YGR032W	chrVII	548264	553951	+	5688	12046
YGR033C	chrVII	553938	555337	-	1400	2683
YGR034W	chrVII	555454	556800	+	1347	36440
YGR035C	chrVII	556865	557518	-	654	0
YGR035W-A	chrVII	556803	559201	+	2399	0
YGR036C	chrVII	557509	559562	-	2054	180
YGR037C	chrVII	559545	561391	-	1847	6714
YGR038W	chrVII	560174	561518	+	1345	16
YGR039W	chrVII	574755	575253	+	499	29
YGR040W	chrVII	575005	577158	+	2154	2476
YGR041W	chrVII	576937	579309	+	2373	2141
YGR042W	chrVII	578765	580375	+	1611	636
YGR043C	chrVII	580236	581469	-	1234	174
YGR044C	chrVII	582725	584184	-	1460	3273
YGR045C	chrVII	583775	584575	-	801	58
YGR046W	chrVII	584773	586413	+	1641	2283
YGR047C	chrVII	586283	589504	-	3222	3011
YGR048W	chrVII	589701	591075	+	1375	2585
YGR049W	chrVII	591159	592205	+	1047	559
YGR050C	chrVII	591863	592537	-	675	56
YGR051C	chrVII	592906	593229	-	324	85
YGR052W	chrVII	593596	594705	+	1110	373
YGR053C	chrVII	594866	596058	-	1193	181
YGR054W	chrVII	596493	598824	+	2332	11587
YGR055W	chrVII	599287	601256	+	1970	10993
YGR056W	chrVII	601352	604526	+	3175	1764
YGR057C	chrVII	603595	605574	-	1980	1035
YGR058W	chrVII	605886	607552	+	1667	876
YGR059W	chrVII	607563	609101	+	1539	53
YGR060W	chrVII	610473	611838	+	1366	18914
YGR061C	chrVII	611805	616084	-	4280	49156
YGR062C	chrVII	615983	617318	-	1336	0
YGR063C	chrVII	616874	617841	-	968	0
YGR064W	chrVII	616034	618133	+	2100	0
YGR065C	chrVII	617935	619970	-	2036	1989
YGR066C	chrVII	620804	621888	-	1085	161
YGR067C	chrVII	622257	624867	-	2611	200
YGR068C	chrVII	624926	627187	-	2262	376
YGR068W-A	chrVII	625834	627176	+	1343	0
YGR069W	chrVII	627083	627418	+	336	32
YGR070W	chrVII	627806	631273	+	3468	1304
YGR071C	chrVII	631290	634128	-	2839	2269
YGR072W	chrVII	634239	635590	+	1352	635
YGR073C	chrVII	635582	636559	-	978	0
YGR074W	chrVII	635661	636470	+	810	0
YGR075C	chrVII	635634	636915	-	1282	137
YGR076C	chrVII	636975	637674	-	700	890
YGR077C	chrVII	637672	639567	-	1896	3012
YGR078C	chrVII	639638	640444	-	807	3295
YGR079W	chrVII	640720	641832	+	1113	3785
YGR080W	chrVII	641968	643253	+	1286	1467
YGR081C	chrVII	642780	643792	-	1013	1337
YGR082W	chrVII	643836	644745	+	910	4302
YGR083C	chrVII	644860	646815	-	1956	6189
YGR084C	chrVII	647064	648356	-	1293	1838
YGR085C	chrVII	648288	650487	-	2200	33188
YGR086C	chrVII	649188	650935	-	1748	1618
YGR087C	chrVII	651290	652981	-	1692	81
YGR088W	chrVII	653562	656405	+	2844	660
YGR089W	chrVII	656680	659900	+	3221	3947
YGR090W	chrVII	662081	666186	+	4106	17640
YGR091W	chrVII	666272	668170	+	1899	1287
YGR092W	chrVII	668069	670095	+	2027	2294
YGR093W	chrVII	670302	672057	+	1756	2031
YGR094W	chrVII	672186	675590	+	3405	82972
YGR095C	chrVII	675482	677115	-	1634	1957
YGR096W	chrVII	676538	677757	+	1220	261
YGR097W	chrVII	678425	682284	+	3860	5552
YGR098C	chrVII	682566	687458	-	4893	4743
YGR099W	chrVII	687819	690040	+	2222	1702
YGR100W	chrVII	690053	693226	+	3174	3670
YGR101W	chrVII	693281	694583	+	1303	1634
YGR102C	chrVII	694398	695245	-	848	781
YGR103W	chrVII	695366	697469	+	2104	17115
YGR104C	chrVII	697271	698443	-	1173	594
YGR105W	chrVII	698221	699128	+	908	828
YGR106C	chrVII	698809	699846	-	1038	12312
YGR107W	chrVII	702461	703790	+	1330	99
YGR108W	chrVII	703418	705311	+	1894	2950
YGR109C	chrVII	705245	706699	-	1455	459
YGR110W	chrVII	713629	715374	+	1746	443
YGR111W	chrVII	715724	717158	+	1435	2321
YGR112W	chrVII	717279	718785	+	1507	1241
YGR113W	chrVII	718810	720242	+	1433	993
YGR114C	chrVII	720265	720654	-	390	0
YGR115C	chrVII	720372	721151	-	780	0
YGR116W	chrVII	720286	724955	+	4670	19657
YGR117C	chrVII	724738	726493	-	1756	3020
YGR118W	chrVII	726943	728091	+	1149	31358
YGR119C	chrVII	727823	729780	-	1958	5021
YGR120C	chrVII	729857	731067	-	1211	1155
YGR121C	chrVII	731288	732986	-	1699	1182
YGR121W-A	chrVII	733206	733658	+	453	80
YGR122W	chrVII	733604	735475	+	1872	1551
YGR122C-A	chrVII	735169	736020	-	852	105
YGR123C	chrVII	736456	738304	-	1849	7545
YGR124W	chrVII	739847	741955	+	2109	50740
YGR125W	chrVII	742229	745595	+	3367	5124
YGR126W	chrVII	745716	746719	+	1004	189
YGR127W	chrVII	746124	747951	+	1828	769
YGR128C	chrVII	747691	750186	-	2496	7993
YGR129W	chrVII	750359	752570	+	2212	414
YGR130C	chrVII	751219	754288	-	3070	2882
YGR131W	chrVII	754547	755350	+	804	280
YGR132C	chrVII	755345	757404	-	2060	6338
YGR133W	chrVII	756896	757447	+	552	56
YGR134W	chrVII	757613	761304	+	3692	2821
YGR135W	chrVII	760609	762319	+	1711	8051
YGR136W	chrVII	762428	763153	+	726	3
YGR137W	chrVII	762454	763746	+	1293	588
YGR138C	chrVII	763671	765889	-	2219	1900
YGR139W	chrVII	765726	766064	+	339	9
YGR140W	chrVII	767429	770299	+	2871	2364
YGR141W	chrVII	770523	772425	+	1903	982
YGR142W	chrVII	771290	773791	+	2502	1285
YGR143W	chrVII	775193	777508	+	2316	4837
YGR144W	chrVII	780399	781379	+	981	122
YGR145W	chrVII	781704	783998	+	2295	6070
YGR146C	chrVII	783905	785214	-	1310	3449
YGR146C-A	chrVII	785106	785977	-	872	57
YGR147C	chrVII	785712	786983	-	1272	2559
YGR148C	chrVII	787156	788178	-	1023	30468
YGR149W	chrVII	788904	791164	+	2261	1472
YGR150C	chrVII	790339	793094	-	2756	2024
YGR151C	chrVII	794531	795056	-	526	6
YGR152C	chrVII	794674	795492	-	819	957
YGR153W	chrVII	795895	796937	+	1043	137
YGR154C	chrVII	796542	798347	-	1806	612
YGR155W	chrVII	798456	800226	+	1771	54427
YGR156W	chrVII	800395	802008	+	1614	1265
YGR157W	chrVII	802187	805237	+	3051	26013
YGR158C	chrVII	804671	806100	-	1430	2043
YGR159C	chrVII	806268	807837	-	1570	16685
YGR160W	chrVII	807073	807684	+	612	0
YGR161C	chrVII	808418	809518	-	1101	1207
YGR161W-C	chrVII	809990	811373	+	1384	932
YGR162W	chrVII	824059	826917	+	2859	35397
YGR163W	chrVII	827401	828645	+	1245	1832
YGR164W	chrVII	828625	828960	+	336	43
YGR165W	chrVII	828983	830294	+	1312	2334
YGR166W	chrVII	830408	832278	+	1871	1954
YGR167W	chrVII	832357	833703	+	1347	5879
YGR168C	chrVII	833258	834602	-	1345	425
YGR169C	chrVII	834563	835970	-	1408	1110
YGR169C-A	chrVII	835989	836786	-	798	555
YGR170W	chrVII	837112	840825	+	3714	3778
YGR171C	chrVII	840677	842588	-	1912	863
YGR172C	chrVII	841958	843628	-	1671	428
YGR173W	chrVII	842942	845250	+	2309	3604
YGR174C	chrVII	845826	846622	-	797	1
YGR174W-A	chrVII	845829	846853	+	1025	0
YGR175C	chrVII	846723	848521	-	1799	26315
YGR176W	chrVII	848720	849067	+	348	0
YGR177C	chrVII	848622	850833	-	2212	2217
YGR178C	chrVII	850902	853497	-	2596	10928
YGR179C	chrVII	853523	854954	-	1432	787
YGR180C	chrVII	855129	856518	-	1390	25190
YGR181W	chrVII	858196	858872	+	677	1177
YGR182C	chrVII	858551	858904	-	354	0
YGR183C	chrVII	858583	859556	-	974	1020
YGR184C	chrVII	859901	865753	-	5853	16058
YGR185C	chrVII	866026	867558	-	1533	20456
YGR186W	chrVII	867756	870196	+	2441	6001
YGR187C	chrVII	870025	871510	-	1486	2715
YGR188C	chrVII	871857	875165	-	3309	962
YGR189C	chrVII	876550	878400	-	1851	12114
YGR190C	chrVII	878226	882709	-	4484	305
YGR191W	chrVII	880191	882791	+	2601	0
YGR192C	chrVII	882296	885044	-	2749	293576
YGR193C	chrVII	883264	885855	-	2592	2042
YGR194C	chrVII	886073	887875	-	1803	1309
YGR195W	chrVII	888752	890033	+	1282	2385
YGR196C	chrVII	889619	892260	-	2642	1808
YGR197C	chrVII	892406	894346	-	1941	3897
YGR198W	chrVII	894593	897309	+	2717	8780
YGR199W	chrVII	897461	900109	+	2649	2902
YGR200C	chrVII	899527	902329	-	2803	7491
YGR201C	chrVII	902452	903261	-	810	521
YGR202C	chrVII	903341	904853	-	1513	2405
YGR203W	chrVII	904747	905872	+	1126	712
YGR204W	chrVII	905813	908872	+	3060	38303
YGR204C-A	chrVII	909029	910237	-	1209	0
YGR205W	chrVII	909001	910320	+	1320	1
YGR206W	chrVII	910222	910826	+	605	0
YGR207C	chrVII	910244	913049	-	2806	2170
YGR208W	chrVII	911824	913060	+	1237	0
YGR209C	chrVII	911732	913872	-	2141	1199
YGR210C	chrVII	913216	914863	-	1648	4188
YGR211W	chrVII	915117	916900	+	1784	11924
YGR212W	chrVII	917001	918463	+	1463	605
YGR213C	chrVII	918369	919469	-	1101	351
YGR214W	chrVII	920385	921958	+	1574	58136
YGR215W	chrVII	922110	923914	+	1805	401
YGR216C	chrVII	922379	924523	-	2145	743
YGR217W	chrVII	924696	930815	+	6120	6093
YGR218W	chrVII	932242	935998	+	3757	20557
YGR219W	chrVII	936035	936376	+	342	0
YGR220C	chrVII	935690	936909	-	1220	327
YGR221C	chrVII	936597	939162	-	2566	1539
YGR222W	chrVII	939753	940896	+	1144	865
YGR223C	chrVII	940755	942274	-	1520	1518
YGR224W	chrVII	942806	944647	+	1842	1037
YGR225W	chrVII	945030	947138	+	2109	82
YGR226C	chrVII	946792	947001	-	210	0
YGR227W	chrVII	947314	949216	+	1903	1955
YGR227C-A	chrVII	949052	949225	-	174	0
YGR228W	chrVII	949365	949709	+	345	0
YGR229C	chrVII	949178	951243	-	2066	6952
YGR230W	chrVII	951749	952509	+	761	259
YGR231C	chrVII	952311	953673	-	1363	4961
YGR232W	chrVII	953772	954736	+	965	1986
YGR233C	chrVII	954611	958422	-	3812	3691
YGR234W	chrVII	959796	961382	+	1587	23325
YGR235C	chrVII	961077	962332	-	1256	1693
YGR236C	chrVII	962337	963298	-	962	74
YGR237C	chrVII	963129	965715	-	2587	1915
YGR238C	chrVII	966039	968687	-	2649	1245
YGR239C	chrVII	968735	970175	-	1441	993
YGR240C	chrVII	970514	974074	-	3561	114633
YGR240C-A	chrVII	974577	974777	-	201	121
YGR241C	chrVII	974707	976776	-	2070	1773
YGR242W	chrVII	976415	976723	+	309	0
YGR243W	chrVII	977190	977925	+	736	234
YGR244C	chrVII	977914	979587	-	1674	4189
YGR245C	chrVII	979332	982171	-	2840	9969
YGR246C	chrVII	982320	984442	-	2123	2306
YGR247W	chrVII	984827	985911	+	1085	989
YGR248W	chrVII	985924	986947	+	1024	240
YGR249W	chrVII	988049	989419	+	1371	531
YGR250C	chrVII	991061	993772	-	2712	4461
YGR251W	chrVII	995568	996771	+	1204	1214
YGR252W	chrVII	996791	998396	+	1606	602
YGR253C	chrVII	997460	999200	-	1741	6156
YGR254W	chrVII	1000890	1002524	+	1635	36997
YGR255C	chrVII	1002283	1004063	-	1781	3277
YGR256W	chrVII	1004415	1006214	+	1800	182
YGR257C	chrVII	1006104	1007552	-	1449	2818
YGR258C	chrVII	1007610	1010813	-	3204	2608
YGR259C	chrVII	1012206	1013266	-	1061	4
YGR260W	chrVII	1012249	1014214	+	1966	5517
YGR261C	chrVII	1014200	1016813	-	2614	6648
YGR262C	chrVII	1016778	1017808	-	1031	1468
YGR263C	chrVII	1017889	1019313	-	1425	1114
YGR264C	chrVII	1019312	1022373	-	3062	34904
YGR265W	chrVII	1021648	1022058	+	411	0
YGR266W	chrVII	1022576	1024987	+	2412	3278
YGR267C	chrVII	1024749	1026607	-	1859	3776
