# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/control/9929264/counts.txt" "../results/control/9929264/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/control/9929264/alignment_sorted.bam
YGR062C	chrVII	615983	617318	-	1336	0
YGR063C	chrVII	616874	617841	-	968	0
YGR064W	chrVII	616034	618133	+	2100	0
YGR065C	chrVII	617935	619970	-	2036	2825
YGR066C	chrVII	620804	621888	-	1085	139
YGR067C	chrVII	622257	624867	-	2611	148
YGR068C	chrVII	624926	627187	-	2262	416
YGR068W-A	chrVII	625834	627176	+	1343	0
YGR069W	chrVII	627083	627418	+	336	38
YGR070W	chrVII	627806	631273	+	3468	1002
YGR071C	chrVII	631290	634128	-	2839	2694
YGR072W	chrVII	634239	635590	+	1352	516
YGR073C	chrVII	635582	636559	-	978	0
YGR074W	chrVII	635661	636470	+	810	0
YGR075C	chrVII	635634	636915	-	1282	162
YGR076C	chrVII	636975	637674	-	700	1069
YGR077C	chrVII	637672	639567	-	1896	3076
YGR078C	chrVII	639638	640444	-	807	4219
YGR079W	chrVII	640720	641832	+	1113	6442
YGR080W	chrVII	641968	643253	+	1286	1604
YGR081C	chrVII	642780	643792	-	1013	1810
YGR082W	chrVII	643836	644745	+	910	5394
YGR083C	chrVII	644860	646815	-	1956	7677
YGR084C	chrVII	647064	648356	-	1293	2073
YGR085C	chrVII	648288	650487	-	2200	39721
YGR086C	chrVII	649188	650935	-	1748	1471
YGR087C	chrVII	651290	652981	-	1692	47
YGR088W	chrVII	653562	656405	+	2844	498
YGR089W	chrVII	656680	659900	+	3221	3878
YGR090W	chrVII	662081	666186	+	4106	19728
YGR091W	chrVII	666272	668170	+	1899	1413
YGR092W	chrVII	668069	670095	+	2027	1784
YGR093W	chrVII	670302	672057	+	1756	2637
YGR094W	chrVII	672186	675590	+	3405	92973
YGR095C	chrVII	675482	677115	-	1634	2397
YGR096W	chrVII	676538	677757	+	1220	287
YGR097W	chrVII	678425	682284	+	3860	3613
YGR098C	chrVII	682566	687458	-	4893	5346
YGR099W	chrVII	687819	690040	+	2222	1800
YGR100W	chrVII	690053	693226	+	3174	3798
YGR101W	chrVII	693281	694583	+	1303	1585
YGR102C	chrVII	694398	695245	-	848	856
YGR103W	chrVII	695366	697469	+	2104	21608
YGR104C	chrVII	697271	698443	-	1173	678
YGR105W	chrVII	698221	699128	+	908	963
YGR106C	chrVII	698809	699846	-	1038	15517
YGR107W	chrVII	702461	703790	+	1330	106
YGR108W	chrVII	703418	705311	+	1894	2886
YGR109C	chrVII	705245	706699	-	1455	679
YGR110W	chrVII	713629	715374	+	1746	525
YGR111W	chrVII	715724	717158	+	1435	2389
YGR112W	chrVII	717279	718785	+	1507	1076
YGR113W	chrVII	718810	720242	+	1433	1015
YGR114C	chrVII	720265	720654	-	390	0
YGR115C	chrVII	720372	721151	-	780	0
YGR116W	chrVII	720286	724955	+	4670	19607
YGR117C	chrVII	724738	726493	-	1756	3411
YGR118W	chrVII	726943	728091	+	1149	32430
YGR119C	chrVII	727823	729780	-	1958	5478
YGR120C	chrVII	729857	731067	-	1211	1239
YGR121C	chrVII	731288	732986	-	1699	829
YGR121W-A	chrVII	733206	733658	+	453	61
YGR122W	chrVII	733604	735475	+	1872	1549
YGR122C-A	chrVII	735169	736020	-	852	137
YGR123C	chrVII	736456	738304	-	1849	8043
YGR124W	chrVII	739847	741955	+	2109	55757
YGR125W	chrVII	742229	745595	+	3367	5130
YGR126W	chrVII	745716	746719	+	1004	240
YGR127W	chrVII	746124	747951	+	1828	651
YGR128C	chrVII	747691	750186	-	2496	8858
YGR129W	chrVII	750359	752570	+	2212	470
YGR130C	chrVII	751219	754288	-	3070	2653
YGR131W	chrVII	754547	755350	+	804	231
YGR132C	chrVII	755345	757404	-	2060	7057
YGR133W	chrVII	756896	757447	+	552	71
YGR134W	chrVII	757613	761304	+	3692	2937
YGR135W	chrVII	760609	762319	+	1711	9493
YGR136W	chrVII	762428	763153	+	726	1
YGR137W	chrVII	762454	763746	+	1293	491
YGR138C	chrVII	763671	765889	-	2219	843
YGR139W	chrVII	765726	766064	+	339	14
YGR140W	chrVII	767429	770299	+	2871	2648
YGR141W	chrVII	770523	772425	+	1903	843
YGR142W	chrVII	771290	773791	+	2502	469
YGR143W	chrVII	775193	777508	+	2316	4567
YGR144W	chrVII	780399	781379	+	981	167
YGR145W	chrVII	781704	783998	+	2295	6880
YGR146C	chrVII	783905	785214	-	1310	2563
YGR146C-A	chrVII	785106	785977	-	872	77
YGR147C	chrVII	785712	786983	-	1272	3026
YGR148C	chrVII	787156	788178	-	1023	38445
YGR149W	chrVII	788904	791164	+	2261	1304
YGR150C	chrVII	790339	793094	-	2756	2305
YGR151C	chrVII	794531	795056	-	526	0
YGR152C	chrVII	794674	795492	-	819	1009
YGR153W	chrVII	795895	796937	+	1043	127
YGR154C	chrVII	796542	798347	-	1806	668
YGR155W	chrVII	798456	800226	+	1771	63267
YGR156W	chrVII	800395	802008	+	1614	1018
YGR157W	chrVII	802187	805237	+	3051	27490
YGR158C	chrVII	804671	806100	-	1430	2732
YGR159C	chrVII	806268	807837	-	1570	16950
YGR160W	chrVII	807073	807684	+	612	0
YGR161C	chrVII	808418	809518	-	1101	432
YGR161W-C	chrVII	809990	811373	+	1384	745
YGR162W	chrVII	824059	826917	+	2859	42023
YGR163W	chrVII	827401	828645	+	1245	1536
YGR164W	chrVII	828625	828960	+	336	35
YGR165W	chrVII	828983	830294	+	1312	2729
YGR166W	chrVII	830408	832278	+	1871	2295
YGR167W	chrVII	832357	833703	+	1347	5900
YGR168C	chrVII	833258	834602	-	1345	591
YGR169C	chrVII	834563	835970	-	1408	1359
YGR169C-A	chrVII	835989	836786	-	798	391
YGR170W	chrVII	837112	840825	+	3714	3940
YGR171C	chrVII	840677	842588	-	1912	1012
YGR172C	chrVII	841958	843628	-	1671	557
YGR173W	chrVII	842942	845250	+	2309	5109
YGR174C	chrVII	845826	846622	-	797	2
YGR174W-A	chrVII	845829	846853	+	1025	0
YGR175C	chrVII	846723	848521	-	1799	31188
YGR176W	chrVII	848720	849067	+	348	0
YGR177C	chrVII	848622	850833	-	2212	2788
YGR178C	chrVII	850902	853497	-	2596	11718
YGR179C	chrVII	853523	854954	-	1432	916
YGR180C	chrVII	855129	856518	-	1390	27050
YGR181W	chrVII	858196	858872	+	677	1453
YGR182C	chrVII	858551	858904	-	354	0
YGR183C	chrVII	858583	859556	-	974	1066
YGR184C	chrVII	859901	865753	-	5853	14946
YGR185C	chrVII	866026	867558	-	1533	23008
YGR186W	chrVII	867756	870196	+	2441	5742
YGR187C	chrVII	870025	871510	-	1486	2205
YGR188C	chrVII	871857	875165	-	3309	1137
YGR189C	chrVII	876550	878400	-	1851	10175
YGR190C	chrVII	878226	882709	-	4484	342
YGR191W	chrVII	880191	882791	+	2601	0
YGR192C	chrVII	882296	885044	-	2749	344035
YGR193C	chrVII	883264	885855	-	2592	2249
YGR194C	chrVII	886073	887875	-	1803	923
YGR195W	chrVII	888752	890033	+	1282	2778
YGR196C	chrVII	889619	892260	-	2642	2112
YGR197C	chrVII	892406	894346	-	1941	3990
YGR198W	chrVII	894593	897309	+	2717	10095
YGR199W	chrVII	897461	900109	+	2649	2034
YGR200C	chrVII	899527	902329	-	2803	9180
YGR201C	chrVII	902452	903261	-	810	653
YGR202C	chrVII	903341	904853	-	1513	2420
YGR203W	chrVII	904747	905872	+	1126	821
YGR204W	chrVII	905813	908872	+	3060	33186
YGR204C-A	chrVII	909029	910237	-	1209	0
YGR205W	chrVII	909001	910320	+	1320	0
YGR206W	chrVII	910222	910826	+	605	0
YGR207C	chrVII	910244	913049	-	2806	2503
YGR208W	chrVII	911824	913060	+	1237	0
YGR209C	chrVII	911732	913872	-	2141	1204
YGR210C	chrVII	913216	914863	-	1648	4835
YGR211W	chrVII	915117	916900	+	1784	13140
YGR212W	chrVII	917001	918463	+	1463	684
YGR213C	chrVII	918369	919469	-	1101	417
YGR214W	chrVII	920385	921958	+	1574	77301
YGR215W	chrVII	922110	923914	+	1805	410
YGR216C	chrVII	922379	924523	-	2145	934
YGR217W	chrVII	924696	930815	+	6120	6285
YGR218W	chrVII	932242	935998	+	3757	21758
YGR219W	chrVII	936035	936376	+	342	0
YGR220C	chrVII	935690	936909	-	1220	391
YGR221C	chrVII	936597	939162	-	2566	1291
YGR222W	chrVII	939753	940896	+	1144	1055
YGR223C	chrVII	940755	942274	-	1520	1319
YGR224W	chrVII	942806	944647	+	1842	1729
YGR225W	chrVII	945030	947138	+	2109	19
YGR226C	chrVII	946792	947001	-	210	0
YGR227W	chrVII	947314	949216	+	1903	1575
YGR227C-A	chrVII	949052	949225	-	174	0
YGR228W	chrVII	949365	949709	+	345	0
YGR229C	chrVII	949178	951243	-	2066	7627
YGR230W	chrVII	951749	952509	+	761	317
YGR231C	chrVII	952311	953673	-	1363	5640
YGR232W	chrVII	953772	954736	+	965	2520
YGR233C	chrVII	954611	958422	-	3812	3931
YGR234W	chrVII	959796	961382	+	1587	17592
YGR235C	chrVII	961077	962332	-	1256	2046
YGR236C	chrVII	962337	963298	-	962	53
YGR237C	chrVII	963129	965715	-	2587	1450
YGR238C	chrVII	966039	968687	-	2649	1254
YGR239C	chrVII	968735	970175	-	1441	1284
YGR240C	chrVII	970514	974074	-	3561	114792
YGR240C-A	chrVII	974577	974777	-	201	132
YGR241C	chrVII	974707	976776	-	2070	1651
YGR242W	chrVII	976415	976723	+	309	0
YGR243W	chrVII	977190	977925	+	736	137
YGR244C	chrVII	977914	979587	-	1674	4143
YGR245C	chrVII	979332	982171	-	2840	10910
YGR246C	chrVII	982320	984442	-	2123	2295
YGR247W	chrVII	984827	985911	+	1085	927
YGR248W	chrVII	985924	986947	+	1024	116
YGR249W	chrVII	988049	989419	+	1371	137
YGR250C	chrVII	991061	993772	-	2712	3500
YGR251W	chrVII	995568	996771	+	1204	1557
YGR252W	chrVII	996791	998396	+	1606	599
YGR253C	chrVII	997460	999200	-	1741	6709
YGR254W	chrVII	1000890	1002524	+	1635	29838
YGR255C	chrVII	1002283	1004063	-	1781	3714
YGR256W	chrVII	1004415	1006214	+	1800	209
YGR257C	chrVII	1006104	1007552	-	1449	3225
YGR258C	chrVII	1007610	1010813	-	3204	2092
YGR259C	chrVII	1012206	1013266	-	1061	0
YGR260W	chrVII	1012249	1014214	+	1966	6080
YGR261C	chrVII	1014200	1016813	-	2614	7426
YGR262C	chrVII	1016778	1017808	-	1031	1653
YGR263C	chrVII	1017889	1019313	-	1425	1401
YGR264C	chrVII	1019312	1022373	-	3062	38891
YGR265W	chrVII	1021648	1022058	+	411	0
YGR266W	chrVII	1022576	1024987	+	2412	3737
YGR267C	chrVII	1024749	1026607	-	1859	4449
YGR268C	chrVII	1025773	1026696	-	924	0
YGR269W	chrVII	1026636	1026962	+	327	61
YGR270W	chrVII	1027370	1031509	+	4140	7758
YGR270C-A	chrVII	1027382	1027600	-	219	0
YGR271W	chrVII	1031791	1037694	+	5904	7335
YGR271C-A	chrVII	1037551	1038639	-	1089	1157
YGR273C	chrVII	1038505	1039333	-	829	42
YGR274C	chrVII	1039799	1043114	-	3316	4553
YGR275W	chrVII	1043276	1043749	+	474	1030
YGR276C	chrVII	1043819	1045480	-	1662	2501
YGR277C	chrVII	1045477	1046580	-	1104	1874
YGR278W	chrVII	1046721	1048625	+	1905	943
YGR279C	chrVII	1048219	1050066	-	1848	30292
YGR280C	chrVII	1050105	1051764	-	1660	602
YGR281W	chrVII	1052824	1057257	+	4434	19552
YGR282C	chrVII	1057242	1058752	-	1511	41159
YGR283C	chrVII	1058873	1060095	-	1223	2053
YGR284C	chrVII	1060370	1061641	-	1272	9392
YGR285C	chrVII	1061678	1063185	-	1508	40049
YGR286C	chrVII	1063653	1065214	-	1562	2773
YGR287C	chrVII	1067004	1069099	-	2096	459
YGR288W	chrVII	1070205	1072304	+	2100	542
YGR289C	chrVII	1073806	1076144	-	2339	189
YGR290W	chrVII	1075482	1075925	+	444	0
YGR291C	chrVII	1076283	1076504	-	222	1
YGR292W	chrVII	1076578	1078580	+	2003	314
YGR293C	chrVII	1079885	1080346	-	462	5
YGR294W	chrVII	1079979	1080797	+	819	127
YGR295C	chrVII	1081584	1082729	-	1146	5558
YGR296W	chrVII	1084864	1090591	+	5728	2835
YGR296C-A	chrVII	1088870	1089445	-	576	0
YGR296C-B	chrVII	1089746	1090228	-	483	0
YHL050C	chrVIII	445	3311	-	2867	1024
YHL050W-A	chrVIII	811	1293	+	483	0
YHL049C	chrVIII	3726	4541	-	816	369
YHL048C-A	chrVIII	5663	5797	-	135	1
YHL048W	chrVIII	6394	7650	+	1257	1698
YHL047C	chrVIII	8174	11025	-	2852	6756
YHL046W-A	chrVIII	9981	10307	+	327	0
YHL046C	chrVIII	11792	13291	-	1500	54
YHL045W	chrVIII	12096	12882	+	787	0
YHL044W	chrVIII	13532	14569	+	1038	354
YHL043W	chrVIII	14892	15854	+	963	146
YHL042W	chrVIII	15294	16240	+	947	80
YHL041W	chrVIII	17392	17841	+	450	24
YHL040C	chrVIII	18696	21174	-	2479	8981
YHL039W	chrVIII	21716	23743	+	2028	4343
YHL038C	chrVIII	23471	25550	-	2080	1328
YHL037C	chrVIII	25767	26506	-	740	14
YHL036W	chrVIII	26139	27948	+	1810	670
YHL035C	chrVIII	27978	32756	-	4779	5890
YHL034W-A	chrVIII	33176	33637	+	462	0
YHL034C	chrVIII	32991	34271	-	1281	6638
YHL033C	chrVIII	34507	36045	-	1539	47296
YHL032C	chrVIII	36246	38620	-	2375	2882
YHL031C	chrVIII	38660	39786	-	1127	400
YHL030W-A	chrVIII	39074	39535	+	462	0
YHL030W	chrVIII	40084	45690	+	5607	15312
YHL029C	chrVIII	45824	48048	-	2225	4554
YHL028W	chrVIII	48677	50660	+	1984	964
YHL027W	chrVIII	50969	53195	+	2227	3407
YHL026C	chrVIII	53097	54321	-	1225	330
YHL025W	chrVIII	53653	55952	+	2300	1932
YHL024W	chrVIII	56649	58790	+	2142	635
YHL023C	chrVIII	59005	62600	-	3596	3392
YHL022C	chrVIII	62961	64157	-	1197	229
YHL021C	chrVIII	64331	65948	-	1618	1031
YHL020C	chrVIII	66116	67553	-	1438	2583
YHL019W-A	chrVIII	67711	68304	+	594	0
YHL019C	chrVIII	67643	69603	-	1961	447
YHL018W	chrVIII	69677	70187	+	511	198
YHL017W	chrVIII	70164	72060	+	1897	4892
YHL016C	chrVIII	71923	74549	-	2627	520
YHL015W-A	chrVIII	74699	74782	+	84	41
YHL015W	chrVIII	75393	76055	+	663	118230
YHL014C	chrVIII	76019	77345	-	1327	951
YHL013C	chrVIII	77181	78393	-	1213	1268
YHL012W	chrVIII	78936	80417	+	1482	597
YHL011C	chrVIII	80291	81716	-	1426	12576
YHL010C	chrVIII	81964	83721	-	1758	530
YHL009C	chrVIII	83715	85216	-	1502	945
YHL008C	chrVIII	92452	94702	-	2251	2884
YHL007C	chrVIII	94944	98081	-	3138	4373
YHL006W-A	chrVIII	97236	98137	+	902	0
YHL006C	chrVIII	97927	98862	-	936	339
YHL005C	chrVIII	98828	99220	-	393	6
YHL004W	chrVIII	99131	100582	+	1452	3225
YHL003C	chrVIII	100391	102061	-	1671	7002
YHL002C-A	chrVIII	102344	103091	-	748	293
YHL002W	chrVIII	102561	104064	+	1504	1732
YHL001W	chrVIII	104256	105453	+	1198	18196
YHR001W	chrVIII	105215	107766	+	2552	2931
YHR001W-A	chrVIII	107434	108520	+	1087	416
YHR002W	chrVIII	108664	110390	+	1727	150
YHR003C	chrVIII	108978	111360	-	2383	2171
YHR004C	chrVIII	111754	113094	-	1341	1561
YHR005C	chrVIII	113375	115043	-	1669	5266
YHR005C-A	chrVIII	115049	115946	-	898	5425
YHR006W	chrVIII	117764	119575	+	1812	2426
YHR007C	chrVIII	119783	121909	-	2127	43343
YHR007C-A	chrVIII	121891	123022	-	1132	122
YHR008C	chrVIII	122698	123723	-	1026	3290
YHR009C	chrVIII	123954	125946	-	1993	12361
YHR010W	chrVIII	126499	127870	+	1372	54278
YHR011W	chrVIII	127678	129350	+	1673	949
YHR012W	chrVIII	129328	130807	+	1480	1760
YHR013C	chrVIII	130318	131512	-	1195	3496
YHR014W	chrVIII	131649	132967	+	1319	131
YHR015W	chrVIII	134554	136533	+	1980	178
YHR016C	chrVIII	136684	138620	-	1937	1485
YHR017W	chrVIII	137950	139961	+	2012	885
YHR018C	chrVIII	139442	141529	-	2088	4562
YHR019C	chrVIII	141730	143666	-	1937	46360
YHR020W	chrVIII	143853	146173	+	2321	48085
YHR021C	chrVIII	147613	148944	-	1332	34672
YHR021W-A	chrVIII	149225	149680	+	456	0
YHR022C	chrVIII	149168	151155	-	1988	245
YHR022C-A	chrVIII	150395	151341	-	947	70
YHR023W	chrVIII	151666	157452	+	5787	9305
YHR024C	chrVIII	157429	159272	-	1844	6303
YHR025W	chrVIII	159393	160714	+	1322	16936
YHR026W	chrVIII	160697	161715	+	1019	12562
YHR027C	chrVIII	161584	164780	-	3197	23645
YHR028C	chrVIII	164851	167561	-	2711	9941
YHR028W-A	chrVIII	167167	167697	+	531	0
YHR029C	chrVIII	167595	168623	-	1029	1376
YHR030C	chrVIII	168595	170521	-	1927	3991
YHR031C	chrVIII	170576	173011	-	2436	2243
YHR032W	chrVIII	173344	175089	+	1746	369
YHR032W-A	chrVIII	173469	175502	+	2034	262
YHR032C-A	chrVIII	175275	175394	-	120	0
YHR033W	chrVIII	175525	177195	+	1671	1076
YHR034C	chrVIII	176867	178042	-	1176	0
YHR035W	chrVIII	177092	181506	+	4415	652
YHR036W	chrVIII	180217	182086	+	1870	443
YHR037W	chrVIII	181913	183886	+	1974	5289
YHR038W	chrVIII	183981	184862	+	882	553
YHR039C	chrVIII	184683	186932	-	2250	12494
YHR039C-A	chrVIII	187046	187745	-	700	6955
YHR040W	chrVIII	187721	189127	+	1407	604
YHR041C	chrVIII	188845	190064	-	1220	2152
YHR042W	chrVIII	190465	192853	+	2389	10107
YHR043C	chrVIII	192669	193683	-	1015	1294
YHR044C	chrVIII	193818	195221	-	1404	543
YHR045W	chrVIII	195407	197368	+	1962	4031
YHR046C	chrVIII	197150	198406	-	1257	1813
YHR047C	chrVIII	198489	201430	-	2942	23062
YHR048W	chrVIII	204511	206471	+	1961	2467
YHR049W	chrVIII	206420	207475	+	1056	7755
YHR049C-A	chrVIII	207207	208107	-	901	0
YHR050W	chrVIII	207455	209533	+	2079	2249
YHR050W-A	chrVIII	208896	209718	+	823	0
YHR051W	chrVIII	209510	210637	+	1128	1617
YHR052W	chrVIII	210782	212123	+	1342	10691
YHR052W-A	chrVIII	212510	212704	+	195	16
YHR052C-B	chrVIII	212519	212692	-	174	0
YHR053C	chrVIII	212535	212720	-	186	37
YHR054C	chrVIII	213185	214249	-	1065	1494
YHR054W-A	chrVIII	214508	214702	+	195	9
YHR054C-B	chrVIII	214517	214690	-	174	0
YHR055C	chrVIII	214533	214718	-	186	41
YHR056C	chrVIII	215183	217834	-	2652	4186
YHR056W-A	chrVIII	217199	218243	+	1045	5
YHR057C	chrVIII	218154	219882	-	1729	1309
YHR058C	chrVIII	218922	220120	-	1199	0
YHR059W	chrVIII	219801	220601	+	801	883
YHR060W	chrVIII	220695	221382	+	688	810
YHR061C	chrVIII	221261	222674	-	1414	1460
YHR062C	chrVIII	222599	223885	-	1287	2506
YHR063C	chrVIII	223899	225250	-	1352	5310
YHR063W-A	chrVIII	225442	225777	+	336	0
YHR064C	chrVIII	225342	227193	-	1852	42843
YHR065C	chrVIII	227404	229103	-	1700	3294
YHR066W	chrVIII	229281	230869	+	1589	1508
YHR067W	chrVIII	229729	232148	+	2420	1133
YHR068W	chrVIII	232054	233637	+	1584	20617
YHR069C	chrVIII	233335	234688	-	1354	3788
YHR069C-A	chrVIII	234679	236040	-	1362	1
YHR070W	chrVIII	234819	236957	+	2139	521
YHR070C-A	chrVIII	236102	236512	-	411	0
YHR071W	chrVIII	237004	237693	+	690	3352
YHR071C-A	chrVIII	238342	239245	-	904	86
YHR072W	chrVIII	238982	241414	+	2433	5498
YHR072W-A	chrVIII	241607	242157	+	551	8195
YHR073W	chrVIII	242582	245572	+	2991	3422
YHR073W-A	chrVIII	242471	244142	+	1672	5
YHR073C-B	chrVIII	245413	245940	-	528	32
YHR074W	chrVIII	245958	248486	+	2529	9756
YHR075C	chrVIII	248373	249721	-	1349	585
YHR076W	chrVIII	250524	252364	+	1841	2791
YHR077C	chrVIII	252244	255817	-	3574	4320
YHR078W	chrVIII	256099	258151	+	2053	3386
YHR079C	chrVIII	258021	261847	-	3827	5214
YHR079C-A	chrVIII	262192	262553	-	362	10
YHR080C	chrVIII	262752	267061	-	4310	3227
YHR081W	chrVIII	267250	268215	+	966	768
YHR082C	chrVIII	268244	272412	-	4169	10717
YHR083W	chrVIII	272606	273993	+	1388	3588
YHR084W	chrVIII	273838	276570	+	2733	4751
YHR085W	chrVIII	276713	277915	+	1203	2326
YHR086W	chrVIII	277921	280194	+	2274	3116
YHR086W-A	chrVIII	280231	280392	+	162	12
YHR087W	chrVIII	280470	281361	+	892	304
YHR088W	chrVIII	281455	282583	+	1129	2514
YHR089C	chrVIII	282352	283367	-	1016	2141
YHR090C	chrVIII	283501	284820	-	1320	959
YHR091C	chrVIII	284700	286854	-	2155	2203
YHR092C	chrVIII	286947	289156	-	2210	2331
YHR093W	chrVIII	289142	289690	+	549	26
YHR094C	chrVIII	290828	293256	-	2429	24056
YHR095W	chrVIII	292943	293437	+	495	7
YHR096C	chrVIII	294669	296447	-	1779	164
YHR097C	chrVIII	297285	298732	-	1448	844
YHR098C	chrVIII	298986	302034	-	3049	15284
YHR099W	chrVIII	302761	313995	+	11235	32754
YHR100C	chrVIII	313828	314729	-	902	920
YHR101C	chrVIII	314573	316066	-	1494	1058
YHR102W	chrVIII	316388	319900	+	3513	2733
YHR103W	chrVIII	320160	323168	+	3009	7413
YHR104W	chrVIII	323260	324616	+	1357	4055
YHR105W	chrVIII	324643	325640	+	998	92
YHR106W	chrVIII	324913	326745	+	1833	835
YHR107C	chrVIII	326644	328152	-	1509	4391
YHR108W	chrVIII	328230	330267	+	2038	8987
YHR109W	chrVIII	330252	332161	+	1910	579
YHR110W	chrVIII	331409	333095	+	1687	2477
YHR111W	chrVIII	333059	336063	+	3005	1693
YHR112C	chrVIII	334230	336178	-	1949	0
YHR113W	chrVIII	336151	338015	+	1865	3935
YHR114W	chrVIII	338083	339984	+	1902	2393
YHR115C	chrVIII	340109	341359	-	1251	655
YHR116W	chrVIII	340761	342355	+	1595	902
YHR117W	chrVIII	342317	344563	+	2247	5914
YHR118C	chrVIII	344218	345731	-	1514	737
YHR119W	chrVIII	345788	349426	+	3639	4480
YHR120W	chrVIII	349574	352453	+	2880	2734
YHR121W	chrVIII	352676	353536	+	861	2348
YHR122W	chrVIII	353591	354845	+	1255	1938
YHR123W	chrVIII	354727	356261	+	1535	4015
YHR124W	chrVIII	356561	358444	+	1884	649
YHR125W	chrVIII	358858	359163	+	306	2
YHR126C	chrVIII	359593	360334	-	742	9
YHR127W	chrVIII	360841	362093	+	1253	1282
YHR128W	chrVIII	362060	363084	+	1025	0
YHR129C	chrVIII	361737	364450	-	2714	956
YHR130C	chrVIII	364900	366659	-	1760	53
YHR131C	chrVIII	365064	367975	-	2912	721
YHR131W-A	chrVIII	367484	368517	+	1034	53
YHR132C	chrVIII	368317	369870	-	1554	6347
YHR132W-A	chrVIII	369985	370758	+	774	1322
YHR133C	chrVIII	370509	371844	-	1336	5083
YHR134W	chrVIII	371730	373363	+	1634	376
YHR135C	chrVIII	372311	374436	-	2126	1394
YHR136C	chrVIII	374514	375309	-	796	48
YHR137W	chrVIII	375398	377395	+	1998	1163
YHR137C-A	chrVIII	375738	376388	-	651	0
YHR138C	chrVIII	377215	378049	-	835	453
YHR139C	chrVIII	377925	379210	-	1286	125
YHR139C-A	chrVIII	380108	380419	-	312	32
YHR140W	chrVIII	380513	381527	+	1015	301
YHR141C	chrVIII	381885	384800	-	2916	40146
YHR142W	chrVIII	383244	385203	+	1960	21
YHR143W	chrVIII	385232	386789	+	1558	17251
YHR143W-A	chrVIII	386900	387811	+	912	3257
YHR144C	chrVIII	387612	388737	-	1126	1998
YHR145C	chrVIII	388981	389337	-	357	25
YHR146W	chrVIII	390261	391752	+	1492	5701
YHR147C	chrVIII	392249	393331	-	1083	2091
YHR148W	chrVIII	393483	394485	+	1003	2602
YHR149C	chrVIII	394256	396834	-	2579	4478
YHR150W	chrVIII	397191	399213	+	2023	1388
YHR151C	chrVIII	399014	401016	-	2003	2518
YHR152W	chrVIII	401315	402071	+	757	1
YHR153C	chrVIII	401351	402722	-	1372	166
YHR154W	chrVIII	402914	406260	+	3347	3722
YHR155W	chrVIII	407103	410789	+	3687	4755
YHR156C	chrVIII	410869	412474	-	1606	771
YHR157W	chrVIII	412308	413596	+	1289	131
YHR158C	chrVIII	413685	417179	-	3495	4864
YHR159W	chrVIII	417474	420326	+	2853	594
YHR160C	chrVIII	419150	420079	-	930	0
YHR161C	chrVIII	420223	422528	-	2306	2318
YHR162W	chrVIII	422669	423575	+	907	12640
YHR163W	chrVIII	423693	424892	+	1200	8193
YHR164C	chrVIII	424610	429178	-	4569	2361
YHR165C	chrVIII	429707	436948	-	7242	15932
YHR165W-A	chrVIII	436647	436958	+	312	0
YHR166C	chrVIII	437013	439152	-	2140	1130
YHR167W	chrVIII	439262	440643	+	1382	913
YHR168W	chrVIII	440271	442161	+	1891	724
YHR169W	chrVIII	442110	443700	+	1591	4241
YHR170W	chrVIII	443786	445582	+	1797	18496
YHR171W	chrVIII	445695	447728	+	2034	780
YHR172W	chrVIII	448203	451165	+	2963	2176
YHR173C	chrVIII	450815	451153	-	339	0
YHR174W	chrVIII	451297	452951	+	1655	137897
YHR175W	chrVIII	451620	453697	+	2078	0
YHR175W-A	chrVIII	452889	453903	+	1015	3
YHR176W	chrVIII	454030	455639	+	1610	497
YHR177W	chrVIII	456591	457952	+	1362	246
YHR178W	chrVIII	459249	461708	+	2460	1590
YHR179W	chrVIII	462094	463807	+	1714	69012
YHR180W	chrVIII	465178	465669	+	492	188
YHR180W-A	chrVIII	466932	467114	+	183	0
YHR180C-B	chrVIII	466958	467062	-	105	0
YHR181W	chrVIII	467179	468251	+	1073	2819
YHR182W	chrVIII	468149	470632	+	2484	1335
YHR182C-A	chrVIII	470852	471533	-	682	0
YHR183W	chrVIII	470871	472611	+	1741	34455
YHR184W	chrVIII	472744	474459	+	1716	263
YHR185C	chrVIII	474627	475340	-	714	16
YHR186C	chrVIII	475999	480672	-	4674	4130
YHR187W	chrVIII	480930	482039	+	1110	1291
YHR188C	chrVIII	481839	484684	-	2846	5408
YHR189W	chrVIII	483164	484629	+	1466	0
YHR190W	chrVIII	484048	486341	+	2294	8548
YHR191C	chrVIII	485918	486691	-	774	146
YHR192W	chrVIII	486497	487852	+	1356	740
YHR193C	chrVIII	487288	488323	-	1036	10112
YHR193C-A	chrVIII	488392	489109	-	718	0
YHR194W	chrVIII	488580	490488	+	1909	1069
YHR195W	chrVIII	490571	492305	+	1735	1603
YHR196W	chrVIII	491853	493783	+	1931	5797
YHR197W	chrVIII	493842	496330	+	2489	7580
YHR198C	chrVIII	496153	497280	-	1128	1046
YHR199C	chrVIII	497398	498853	-	1456	3763
YHR199C-A	chrVIII	498571	498859	-	289	0
YHR200W	chrVIII	499055	500398	+	1344	6167
YHR201C	chrVIII	499799	501780	-	1982	2160
YHR202W	chrVIII	502338	504436	+	2099	1084
YHR203C	chrVIII	504188	505683	-	1496	87574
