# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/control/9929273/counts.txt" "../results/control/9929273/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/control/9929273/alignment_sorted.bam
YGR031C-A	chrVII	546809	547300	-	492	0
YGR032W	chrVII	548264	553951	+	5688	9954
YGR033C	chrVII	553938	555337	-	1400	2503
YGR034W	chrVII	555454	556800	+	1347	29700
YGR035C	chrVII	556865	557518	-	654	0
YGR035W-A	chrVII	556803	559201	+	2399	0
YGR036C	chrVII	557509	559562	-	2054	125
YGR037C	chrVII	559545	561391	-	1847	4806
YGR038W	chrVII	560174	561518	+	1345	25
YGR039W	chrVII	574755	575253	+	499	22
YGR040W	chrVII	575005	577158	+	2154	2491
YGR041W	chrVII	576937	579309	+	2373	1841
YGR042W	chrVII	578765	580375	+	1611	617
YGR043C	chrVII	580236	581469	-	1234	164
YGR044C	chrVII	582725	584184	-	1460	3077
YGR045C	chrVII	583775	584575	-	801	35
YGR046W	chrVII	584773	586413	+	1641	2218
YGR047C	chrVII	586283	589504	-	3222	2627
YGR048W	chrVII	589701	591075	+	1375	2577
YGR049W	chrVII	591159	592205	+	1047	552
YGR050C	chrVII	591863	592537	-	675	36
YGR051C	chrVII	592906	593229	-	324	58
YGR052W	chrVII	593596	594705	+	1110	351
YGR053C	chrVII	594866	596058	-	1193	173
YGR054W	chrVII	596493	598824	+	2332	9357
YGR055W	chrVII	599287	601256	+	1970	9794
YGR056W	chrVII	601352	604526	+	3175	1555
YGR057C	chrVII	603595	605574	-	1980	942
YGR058W	chrVII	605886	607552	+	1667	713
YGR059W	chrVII	607563	609101	+	1539	46
YGR060W	chrVII	610473	611838	+	1366	17715
YGR061C	chrVII	611805	616084	-	4280	42029
YGR062C	chrVII	615983	617318	-	1336	0
YGR063C	chrVII	616874	617841	-	968	0
YGR064W	chrVII	616034	618133	+	2100	0
YGR065C	chrVII	617935	619970	-	2036	1749
YGR066C	chrVII	620804	621888	-	1085	138
YGR067C	chrVII	622257	624867	-	2611	194
YGR068C	chrVII	624926	627187	-	2262	319
YGR068W-A	chrVII	625834	627176	+	1343	0
YGR069W	chrVII	627083	627418	+	336	17
YGR070W	chrVII	627806	631273	+	3468	1217
YGR071C	chrVII	631290	634128	-	2839	2179
YGR072W	chrVII	634239	635590	+	1352	530
YGR073C	chrVII	635582	636559	-	978	0
YGR074W	chrVII	635661	636470	+	810	0
YGR075C	chrVII	635634	636915	-	1282	105
YGR076C	chrVII	636975	637674	-	700	745
YGR077C	chrVII	637672	639567	-	1896	2894
YGR078C	chrVII	639638	640444	-	807	2976
YGR079W	chrVII	640720	641832	+	1113	3765
YGR080W	chrVII	641968	643253	+	1286	1301
YGR081C	chrVII	642780	643792	-	1013	1128
YGR082W	chrVII	643836	644745	+	910	4385
YGR083C	chrVII	644860	646815	-	1956	5877
YGR084C	chrVII	647064	648356	-	1293	1826
YGR085C	chrVII	648288	650487	-	2200	28871
YGR086C	chrVII	649188	650935	-	1748	1369
YGR087C	chrVII	651290	652981	-	1692	53
YGR088W	chrVII	653562	656405	+	2844	610
YGR089W	chrVII	656680	659900	+	3221	3256
YGR090W	chrVII	662081	666186	+	4106	16307
YGR091W	chrVII	666272	668170	+	1899	1170
YGR092W	chrVII	668069	670095	+	2027	1822
YGR093W	chrVII	670302	672057	+	1756	1811
YGR094W	chrVII	672186	675590	+	3405	74864
YGR095C	chrVII	675482	677115	-	1634	1961
YGR096W	chrVII	676538	677757	+	1220	241
YGR097W	chrVII	678425	682284	+	3860	4693
YGR098C	chrVII	682566	687458	-	4893	4297
YGR099W	chrVII	687819	690040	+	2222	1454
YGR100W	chrVII	690053	693226	+	3174	3486
YGR101W	chrVII	693281	694583	+	1303	1739
YGR102C	chrVII	694398	695245	-	848	668
YGR103W	chrVII	695366	697469	+	2104	15707
YGR104C	chrVII	697271	698443	-	1173	593
YGR105W	chrVII	698221	699128	+	908	665
YGR106C	chrVII	698809	699846	-	1038	11436
YGR107W	chrVII	702461	703790	+	1330	92
YGR108W	chrVII	703418	705311	+	1894	2563
YGR109C	chrVII	705245	706699	-	1455	363
YGR110W	chrVII	713629	715374	+	1746	418
YGR111W	chrVII	715724	717158	+	1435	1997
YGR112W	chrVII	717279	718785	+	1507	1015
YGR113W	chrVII	718810	720242	+	1433	868
YGR114C	chrVII	720265	720654	-	390	0
YGR115C	chrVII	720372	721151	-	780	0
YGR116W	chrVII	720286	724955	+	4670	16631
YGR117C	chrVII	724738	726493	-	1756	2620
YGR118W	chrVII	726943	728091	+	1149	23811
YGR119C	chrVII	727823	729780	-	1958	4665
YGR120C	chrVII	729857	731067	-	1211	1095
YGR121C	chrVII	731288	732986	-	1699	1033
YGR121W-A	chrVII	733206	733658	+	453	67
YGR122W	chrVII	733604	735475	+	1872	1347
YGR122C-A	chrVII	735169	736020	-	852	137
YGR123C	chrVII	736456	738304	-	1849	6532
YGR124W	chrVII	739847	741955	+	2109	49078
YGR125W	chrVII	742229	745595	+	3367	4558
YGR126W	chrVII	745716	746719	+	1004	231
YGR127W	chrVII	746124	747951	+	1828	768
YGR128C	chrVII	747691	750186	-	2496	7110
YGR129W	chrVII	750359	752570	+	2212	387
YGR130C	chrVII	751219	754288	-	3070	2694
YGR131W	chrVII	754547	755350	+	804	281
YGR132C	chrVII	755345	757404	-	2060	5925
YGR133W	chrVII	756896	757447	+	552	55
YGR134W	chrVII	757613	761304	+	3692	2510
YGR135W	chrVII	760609	762319	+	1711	7067
YGR136W	chrVII	762428	763153	+	726	1
YGR137W	chrVII	762454	763746	+	1293	426
YGR138C	chrVII	763671	765889	-	2219	1734
YGR139W	chrVII	765726	766064	+	339	19
YGR140W	chrVII	767429	770299	+	2871	1983
YGR141W	chrVII	770523	772425	+	1903	943
YGR142W	chrVII	771290	773791	+	2502	905
YGR143W	chrVII	775193	777508	+	2316	4888
YGR144W	chrVII	780399	781379	+	981	147
YGR145W	chrVII	781704	783998	+	2295	5121
YGR146C	chrVII	783905	785214	-	1310	3395
YGR146C-A	chrVII	785106	785977	-	872	57
YGR147C	chrVII	785712	786983	-	1272	2540
YGR148C	chrVII	787156	788178	-	1023	26162
YGR149W	chrVII	788904	791164	+	2261	1510
YGR150C	chrVII	790339	793094	-	2756	1926
YGR151C	chrVII	794531	795056	-	526	2
YGR152C	chrVII	794674	795492	-	819	929
YGR153W	chrVII	795895	796937	+	1043	123
YGR154C	chrVII	796542	798347	-	1806	665
YGR155W	chrVII	798456	800226	+	1771	48187
YGR156W	chrVII	800395	802008	+	1614	1029
YGR157W	chrVII	802187	805237	+	3051	22490
YGR158C	chrVII	804671	806100	-	1430	1999
YGR159C	chrVII	806268	807837	-	1570	14366
YGR160W	chrVII	807073	807684	+	612	0
YGR161C	chrVII	808418	809518	-	1101	975
YGR161W-C	chrVII	809990	811373	+	1384	899
YGR162W	chrVII	824059	826917	+	2859	31958
YGR163W	chrVII	827401	828645	+	1245	1813
YGR164W	chrVII	828625	828960	+	336	37
YGR165W	chrVII	828983	830294	+	1312	2145
YGR166W	chrVII	830408	832278	+	1871	2086
YGR167W	chrVII	832357	833703	+	1347	5081
YGR168C	chrVII	833258	834602	-	1345	461
YGR169C	chrVII	834563	835970	-	1408	1097
YGR169C-A	chrVII	835989	836786	-	798	413
YGR170W	chrVII	837112	840825	+	3714	3380
YGR171C	chrVII	840677	842588	-	1912	842
YGR172C	chrVII	841958	843628	-	1671	399
YGR173W	chrVII	842942	845250	+	2309	3277
YGR174C	chrVII	845826	846622	-	797	0
YGR174W-A	chrVII	845829	846853	+	1025	0
YGR175C	chrVII	846723	848521	-	1799	24217
YGR176W	chrVII	848720	849067	+	348	0
YGR177C	chrVII	848622	850833	-	2212	2241
YGR178C	chrVII	850902	853497	-	2596	10050
YGR179C	chrVII	853523	854954	-	1432	738
YGR180C	chrVII	855129	856518	-	1390	24147
YGR181W	chrVII	858196	858872	+	677	982
YGR182C	chrVII	858551	858904	-	354	0
YGR183C	chrVII	858583	859556	-	974	826
YGR184C	chrVII	859901	865753	-	5853	14081
YGR185C	chrVII	866026	867558	-	1533	19139
YGR186W	chrVII	867756	870196	+	2441	4902
YGR187C	chrVII	870025	871510	-	1486	1934
YGR188C	chrVII	871857	875165	-	3309	810
YGR189C	chrVII	876550	878400	-	1851	11023
YGR190C	chrVII	878226	882709	-	4484	247
YGR191W	chrVII	880191	882791	+	2601	0
YGR192C	chrVII	882296	885044	-	2749	252085
YGR193C	chrVII	883264	885855	-	2592	1872
YGR194C	chrVII	886073	887875	-	1803	1144
YGR195W	chrVII	888752	890033	+	1282	2176
YGR196C	chrVII	889619	892260	-	2642	1604
YGR197C	chrVII	892406	894346	-	1941	2780
YGR198W	chrVII	894593	897309	+	2717	8073
YGR199W	chrVII	897461	900109	+	2649	2307
YGR200C	chrVII	899527	902329	-	2803	6890
YGR201C	chrVII	902452	903261	-	810	497
YGR202C	chrVII	903341	904853	-	1513	2304
YGR203W	chrVII	904747	905872	+	1126	621
YGR204W	chrVII	905813	908872	+	3060	34542
YGR204C-A	chrVII	909029	910237	-	1209	0
YGR205W	chrVII	909001	910320	+	1320	0
YGR206W	chrVII	910222	910826	+	605	0
YGR207C	chrVII	910244	913049	-	2806	1839
YGR208W	chrVII	911824	913060	+	1237	0
YGR209C	chrVII	911732	913872	-	2141	1079
YGR210C	chrVII	913216	914863	-	1648	4080
YGR211W	chrVII	915117	916900	+	1784	10900
YGR212W	chrVII	917001	918463	+	1463	611
YGR213C	chrVII	918369	919469	-	1101	324
YGR214W	chrVII	920385	921958	+	1574	56868
YGR215W	chrVII	922110	923914	+	1805	287
YGR216C	chrVII	922379	924523	-	2145	647
YGR217W	chrVII	924696	930815	+	6120	5581
YGR218W	chrVII	932242	935998	+	3757	19189
YGR219W	chrVII	936035	936376	+	342	0
YGR220C	chrVII	935690	936909	-	1220	297
YGR221C	chrVII	936597	939162	-	2566	1336
YGR222W	chrVII	939753	940896	+	1144	788
YGR223C	chrVII	940755	942274	-	1520	1424
YGR224W	chrVII	942806	944647	+	1842	1037
YGR225W	chrVII	945030	947138	+	2109	69
YGR226C	chrVII	946792	947001	-	210	0
YGR227W	chrVII	947314	949216	+	1903	1746
YGR227C-A	chrVII	949052	949225	-	174	0
YGR228W	chrVII	949365	949709	+	345	0
YGR229C	chrVII	949178	951243	-	2066	6439
YGR230W	chrVII	951749	952509	+	761	270
YGR231C	chrVII	952311	953673	-	1363	4446
YGR232W	chrVII	953772	954736	+	965	1712
YGR233C	chrVII	954611	958422	-	3812	3502
YGR234W	chrVII	959796	961382	+	1587	20810
YGR235C	chrVII	961077	962332	-	1256	1750
YGR236C	chrVII	962337	963298	-	962	74
YGR237C	chrVII	963129	965715	-	2587	1887
YGR238C	chrVII	966039	968687	-	2649	1216
YGR239C	chrVII	968735	970175	-	1441	928
YGR240C	chrVII	970514	974074	-	3561	107776
YGR240C-A	chrVII	974577	974777	-	201	115
YGR241C	chrVII	974707	976776	-	2070	1550
YGR242W	chrVII	976415	976723	+	309	0
YGR243W	chrVII	977190	977925	+	736	361
YGR244C	chrVII	977914	979587	-	1674	3975
YGR245C	chrVII	979332	982171	-	2840	9288
YGR246C	chrVII	982320	984442	-	2123	2021
YGR247W	chrVII	984827	985911	+	1085	834
YGR248W	chrVII	985924	986947	+	1024	222
YGR249W	chrVII	988049	989419	+	1371	437
YGR250C	chrVII	991061	993772	-	2712	4501
YGR251W	chrVII	995568	996771	+	1204	1134
YGR252W	chrVII	996791	998396	+	1606	528
YGR253C	chrVII	997460	999200	-	1741	5415
YGR254W	chrVII	1000890	1002524	+	1635	33939
YGR255C	chrVII	1002283	1004063	-	1781	3278
YGR256W	chrVII	1004415	1006214	+	1800	239
YGR257C	chrVII	1006104	1007552	-	1449	2614
YGR258C	chrVII	1007610	1010813	-	3204	2355
YGR259C	chrVII	1012206	1013266	-	1061	2
YGR260W	chrVII	1012249	1014214	+	1966	5361
YGR261C	chrVII	1014200	1016813	-	2614	6351
YGR262C	chrVII	1016778	1017808	-	1031	1397
YGR263C	chrVII	1017889	1019313	-	1425	1115
YGR264C	chrVII	1019312	1022373	-	3062	31310
YGR265W	chrVII	1021648	1022058	+	411	0
YGR266W	chrVII	1022576	1024987	+	2412	2986
YGR267C	chrVII	1024749	1026607	-	1859	3528
YGR268C	chrVII	1025773	1026696	-	924	0
YGR269W	chrVII	1026636	1026962	+	327	88
YGR270W	chrVII	1027370	1031509	+	4140	7567
YGR270C-A	chrVII	1027382	1027600	-	219	0
YGR271W	chrVII	1031791	1037694	+	5904	6531
YGR271C-A	chrVII	1037551	1038639	-	1089	695
YGR273C	chrVII	1038505	1039333	-	829	27
YGR274C	chrVII	1039799	1043114	-	3316	3715
YGR275W	chrVII	1043276	1043749	+	474	902
YGR276C	chrVII	1043819	1045480	-	1662	2143
YGR277C	chrVII	1045477	1046580	-	1104	1588
YGR278W	chrVII	1046721	1048625	+	1905	647
YGR279C	chrVII	1048219	1050066	-	1848	27353
YGR280C	chrVII	1050105	1051764	-	1660	797
YGR281W	chrVII	1052824	1057257	+	4434	14628
YGR282C	chrVII	1057242	1058752	-	1511	30954
YGR283C	chrVII	1058873	1060095	-	1223	1644
YGR284C	chrVII	1060370	1061641	-	1272	6374
YGR285C	chrVII	1061678	1063185	-	1508	35336
YGR286C	chrVII	1063653	1065214	-	1562	2577
YGR287C	chrVII	1067004	1069099	-	2096	437
YGR288W	chrVII	1070205	1072304	+	2100	733
YGR289C	chrVII	1073806	1076144	-	2339	428
YGR290W	chrVII	1075482	1075925	+	444	0
YGR291C	chrVII	1076283	1076504	-	222	10
YGR292W	chrVII	1076578	1078580	+	2003	303
YGR293C	chrVII	1079885	1080346	-	462	7
YGR294W	chrVII	1079979	1080797	+	819	97
YGR295C	chrVII	1081584	1082729	-	1146	4755
YGR296W	chrVII	1084864	1090591	+	5728	2988
YGR296C-A	chrVII	1088870	1089445	-	576	0
YGR296C-B	chrVII	1089746	1090228	-	483	0
YHL050C	chrVIII	445	3311	-	2867	1124
YHL050W-A	chrVIII	811	1293	+	483	0
YHL049C	chrVIII	3726	4541	-	816	393
YHL048C-A	chrVIII	5663	5797	-	135	0
YHL048W	chrVIII	6394	7650	+	1257	1492
YHL047C	chrVIII	8174	11025	-	2852	3032
YHL046W-A	chrVIII	9981	10307	+	327	0
YHL046C	chrVIII	11792	13291	-	1500	24
YHL045W	chrVIII	12096	12882	+	787	0
YHL044W	chrVIII	13532	14569	+	1038	292
YHL043W	chrVIII	14892	15854	+	963	191
YHL042W	chrVIII	15294	16240	+	947	52
YHL041W	chrVIII	17392	17841	+	450	9
YHL040C	chrVIII	18696	21174	-	2479	3671
YHL039W	chrVIII	21716	23743	+	2028	3343
YHL038C	chrVIII	23471	25550	-	2080	1274
YHL037C	chrVIII	25767	26506	-	740	10
YHL036W	chrVIII	26139	27948	+	1810	1054
YHL035C	chrVIII	27978	32756	-	4779	4082
YHL034W-A	chrVIII	33176	33637	+	462	0
YHL034C	chrVIII	32991	34271	-	1281	6908
YHL033C	chrVIII	34507	36045	-	1539	34820
YHL032C	chrVIII	36246	38620	-	2375	2610
YHL031C	chrVIII	38660	39786	-	1127	322
YHL030W-A	chrVIII	39074	39535	+	462	0
YHL030W	chrVIII	40084	45690	+	5607	14891
YHL029C	chrVIII	45824	48048	-	2225	4177
YHL028W	chrVIII	48677	50660	+	1984	1329
YHL027W	chrVIII	50969	53195	+	2227	4389
YHL026C	chrVIII	53097	54321	-	1225	330
YHL025W	chrVIII	53653	55952	+	2300	1952
YHL024W	chrVIII	56649	58790	+	2142	651
YHL023C	chrVIII	59005	62600	-	3596	2736
YHL022C	chrVIII	62961	64157	-	1197	149
YHL021C	chrVIII	64331	65948	-	1618	2838
YHL020C	chrVIII	66116	67553	-	1438	2422
YHL019W-A	chrVIII	67711	68304	+	594	0
YHL019C	chrVIII	67643	69603	-	1961	454
YHL018W	chrVIII	69677	70187	+	511	185
YHL017W	chrVIII	70164	72060	+	1897	4027
YHL016C	chrVIII	71923	74549	-	2627	392
YHL015W-A	chrVIII	74699	74782	+	84	19
YHL015W	chrVIII	75393	76055	+	663	89328
YHL014C	chrVIII	76019	77345	-	1327	724
YHL013C	chrVIII	77181	78393	-	1213	988
YHL012W	chrVIII	78936	80417	+	1482	487
YHL011C	chrVIII	80291	81716	-	1426	8531
YHL010C	chrVIII	81964	83721	-	1758	625
YHL009C	chrVIII	83715	85216	-	1502	1077
YHL008C	chrVIII	92452	94702	-	2251	2476
YHL007C	chrVIII	94944	98081	-	3138	3969
YHL006W-A	chrVIII	97236	98137	+	902	0
YHL006C	chrVIII	97927	98862	-	936	275
YHL005C	chrVIII	98828	99220	-	393	0
YHL004W	chrVIII	99131	100582	+	1452	2919
YHL003C	chrVIII	100391	102061	-	1671	5221
YHL002C-A	chrVIII	102344	103091	-	748	190
YHL002W	chrVIII	102561	104064	+	1504	1702
YHL001W	chrVIII	104256	105453	+	1198	11998
YHR001W	chrVIII	105215	107766	+	2552	2298
YHR001W-A	chrVIII	107434	108520	+	1087	389
YHR002W	chrVIII	108664	110390	+	1727	155
YHR003C	chrVIII	108978	111360	-	2383	1694
YHR004C	chrVIII	111754	113094	-	1341	1498
YHR005C	chrVIII	113375	115043	-	1669	4303
YHR005C-A	chrVIII	115049	115946	-	898	3538
YHR006W	chrVIII	117764	119575	+	1812	2227
YHR007C	chrVIII	119783	121909	-	2127	34254
YHR007C-A	chrVIII	121891	123022	-	1132	70
YHR008C	chrVIII	122698	123723	-	1026	3824
YHR009C	chrVIII	123954	125946	-	1993	10948
YHR010W	chrVIII	126499	127870	+	1372	33475
YHR011W	chrVIII	127678	129350	+	1673	817
YHR012W	chrVIII	129328	130807	+	1480	1720
YHR013C	chrVIII	130318	131512	-	1195	3149
YHR014W	chrVIII	131649	132967	+	1319	133
YHR015W	chrVIII	134554	136533	+	1980	191
YHR016C	chrVIII	136684	138620	-	1937	1464
YHR017W	chrVIII	137950	139961	+	2012	968
YHR018C	chrVIII	139442	141529	-	2088	3688
YHR019C	chrVIII	141730	143666	-	1937	44666
YHR020W	chrVIII	143853	146173	+	2321	37973
YHR021C	chrVIII	147613	148944	-	1332	22860
YHR021W-A	chrVIII	149225	149680	+	456	0
YHR022C	chrVIII	149168	151155	-	1988	217
YHR022C-A	chrVIII	150395	151341	-	947	40
YHR023W	chrVIII	151666	157452	+	5787	7394
YHR024C	chrVIII	157429	159272	-	1844	4987
YHR025W	chrVIII	159393	160714	+	1322	15707
YHR026W	chrVIII	160697	161715	+	1019	8371
YHR027C	chrVIII	161584	164780	-	3197	23949
YHR028C	chrVIII	164851	167561	-	2711	8190
YHR028W-A	chrVIII	167167	167697	+	531	0
YHR029C	chrVIII	167595	168623	-	1029	1215
YHR030C	chrVIII	168595	170521	-	1927	5480
YHR031C	chrVIII	170576	173011	-	2436	1863
YHR032W	chrVIII	173344	175089	+	1746	317
YHR032W-A	chrVIII	173469	175502	+	2034	260
YHR032C-A	chrVIII	175275	175394	-	120	0
YHR033W	chrVIII	175525	177195	+	1671	898
YHR034C	chrVIII	176867	178042	-	1176	0
YHR035W	chrVIII	177092	181506	+	4415	607
YHR036W	chrVIII	180217	182086	+	1870	344
YHR037W	chrVIII	181913	183886	+	1974	4460
YHR038W	chrVIII	183981	184862	+	882	405
YHR039C	chrVIII	184683	186932	-	2250	9682
YHR039C-A	chrVIII	187046	187745	-	700	4556
YHR040W	chrVIII	187721	189127	+	1407	617
YHR041C	chrVIII	188845	190064	-	1220	1549
YHR042W	chrVIII	190465	192853	+	2389	10766
YHR043C	chrVIII	192669	193683	-	1015	1199
YHR044C	chrVIII	193818	195221	-	1404	409
YHR045W	chrVIII	195407	197368	+	1962	3083
YHR046C	chrVIII	197150	198406	-	1257	1429
YHR047C	chrVIII	198489	201430	-	2942	17169
YHR048W	chrVIII	204511	206471	+	1961	1439
YHR049W	chrVIII	206420	207475	+	1056	5487
YHR049C-A	chrVIII	207207	208107	-	901	0
YHR050W	chrVIII	207455	209533	+	2079	1969
YHR050W-A	chrVIII	208896	209718	+	823	0
YHR051W	chrVIII	209510	210637	+	1128	1352
YHR052W	chrVIII	210782	212123	+	1342	6815
YHR052W-A	chrVIII	212510	212704	+	195	11
YHR052C-B	chrVIII	212519	212692	-	174	0
YHR053C	chrVIII	212535	212720	-	186	32
YHR054C	chrVIII	213185	214249	-	1065	1334
YHR054W-A	chrVIII	214508	214702	+	195	16
YHR054C-B	chrVIII	214517	214690	-	174	0
YHR055C	chrVIII	214533	214718	-	186	30
YHR056C	chrVIII	215183	217834	-	2652	3609
YHR056W-A	chrVIII	217199	218243	+	1045	7
YHR057C	chrVIII	218154	219882	-	1729	1164
YHR058C	chrVIII	218922	220120	-	1199	0
YHR059W	chrVIII	219801	220601	+	801	663
YHR060W	chrVIII	220695	221382	+	688	631
YHR061C	chrVIII	221261	222674	-	1414	1242
YHR062C	chrVIII	222599	223885	-	1287	1785
YHR063C	chrVIII	223899	225250	-	1352	4348
YHR063W-A	chrVIII	225442	225777	+	336	0
YHR064C	chrVIII	225342	227193	-	1852	31798
YHR065C	chrVIII	227404	229103	-	1700	3118
YHR066W	chrVIII	229281	230869	+	1589	921
YHR067W	chrVIII	229729	232148	+	2420	881
YHR068W	chrVIII	232054	233637	+	1584	16527
YHR069C	chrVIII	233335	234688	-	1354	2458
YHR069C-A	chrVIII	234679	236040	-	1362	0
YHR070W	chrVIII	234819	236957	+	2139	354
YHR070C-A	chrVIII	236102	236512	-	411	0
YHR071W	chrVIII	237004	237693	+	690	3026
YHR071C-A	chrVIII	238342	239245	-	904	49
YHR072W	chrVIII	238982	241414	+	2433	4549
YHR072W-A	chrVIII	241607	242157	+	551	5249
YHR073W	chrVIII	242582	245572	+	2991	2979
YHR073W-A	chrVIII	242471	244142	+	1672	8
YHR073C-B	chrVIII	245413	245940	-	528	24
YHR074W	chrVIII	245958	248486	+	2529	8817
YHR075C	chrVIII	248373	249721	-	1349	552
YHR076W	chrVIII	250524	252364	+	1841	1837
YHR077C	chrVIII	252244	255817	-	3574	3918
YHR078W	chrVIII	256099	258151	+	2053	2673
YHR079C	chrVIII	258021	261847	-	3827	4912
YHR079C-A	chrVIII	262192	262553	-	362	6
YHR080C	chrVIII	262752	267061	-	4310	3224
YHR081W	chrVIII	267250	268215	+	966	838
YHR082C	chrVIII	268244	272412	-	4169	10168
YHR083W	chrVIII	272606	273993	+	1388	3262
YHR084W	chrVIII	273838	276570	+	2733	4170
YHR085W	chrVIII	276713	277915	+	1203	1790
YHR086W	chrVIII	277921	280194	+	2274	2793
YHR086W-A	chrVIII	280231	280392	+	162	11
YHR087W	chrVIII	280470	281361	+	892	468
YHR088W	chrVIII	281455	282583	+	1129	1903
YHR089C	chrVIII	282352	283367	-	1016	4632
YHR090C	chrVIII	283501	284820	-	1320	667
YHR091C	chrVIII	284700	286854	-	2155	2017
YHR092C	chrVIII	286947	289156	-	2210	3132
YHR093W	chrVIII	289142	289690	+	549	27
YHR094C	chrVIII	290828	293256	-	2429	18044
YHR095W	chrVIII	292943	293437	+	495	0
YHR096C	chrVIII	294669	296447	-	1779	180
YHR097C	chrVIII	297285	298732	-	1448	1354
YHR098C	chrVIII	298986	302034	-	3049	13171
YHR099W	chrVIII	302761	313995	+	11235	32221
YHR100C	chrVIII	313828	314729	-	902	612
YHR101C	chrVIII	314573	316066	-	1494	784
YHR102W	chrVIII	316388	319900	+	3513	3469
YHR103W	chrVIII	320160	323168	+	3009	6472
YHR104W	chrVIII	323260	324616	+	1357	3607
YHR105W	chrVIII	324643	325640	+	998	107
YHR106W	chrVIII	324913	326745	+	1833	883
YHR107C	chrVIII	326644	328152	-	1509	3789
YHR108W	chrVIII	328230	330267	+	2038	8040
YHR109W	chrVIII	330252	332161	+	1910	417
YHR110W	chrVIII	331409	333095	+	1687	1751
YHR111W	chrVIII	333059	336063	+	3005	1526
YHR112C	chrVIII	334230	336178	-	1949	0
YHR113W	chrVIII	336151	338015	+	1865	3908
YHR114W	chrVIII	338083	339984	+	1902	2444
YHR115C	chrVIII	340109	341359	-	1251	709
YHR116W	chrVIII	340761	342355	+	1595	683
YHR117W	chrVIII	342317	344563	+	2247	5344
YHR118C	chrVIII	344218	345731	-	1514	587
YHR119W	chrVIII	345788	349426	+	3639	3957
YHR120W	chrVIII	349574	352453	+	2880	1998
YHR121W	chrVIII	352676	353536	+	861	1847
YHR122W	chrVIII	353591	354845	+	1255	1258
YHR123W	chrVIII	354727	356261	+	1535	3003
YHR124W	chrVIII	356561	358444	+	1884	640
YHR125W	chrVIII	358858	359163	+	306	2
YHR126C	chrVIII	359593	360334	-	742	8
YHR127W	chrVIII	360841	362093	+	1253	944
YHR128W	chrVIII	362060	363084	+	1025	0
YHR129C	chrVIII	361737	364450	-	2714	723
YHR130C	chrVIII	364900	366659	-	1760	49
YHR131C	chrVIII	365064	367975	-	2912	652
YHR131W-A	chrVIII	367484	368517	+	1034	52
YHR132C	chrVIII	368317	369870	-	1554	5404
YHR132W-A	chrVIII	369985	370758	+	774	957
YHR133C	chrVIII	370509	371844	-	1336	3790
YHR134W	chrVIII	371730	373363	+	1634	328
YHR135C	chrVIII	372311	374436	-	2126	1852
YHR136C	chrVIII	374514	375309	-	796	89
YHR137W	chrVIII	375398	377395	+	1998	1182
YHR137C-A	chrVIII	375738	376388	-	651	0
YHR138C	chrVIII	377215	378049	-	835	651
YHR139C	chrVIII	377925	379210	-	1286	142
YHR139C-A	chrVIII	380108	380419	-	312	33
YHR140W	chrVIII	380513	381527	+	1015	259
YHR141C	chrVIII	381885	384800	-	2916	25775
YHR142W	chrVIII	383244	385203	+	1960	18
YHR143W	chrVIII	385232	386789	+	1558	18315
YHR143W-A	chrVIII	386900	387811	+	912	2040
YHR144C	chrVIII	387612	388737	-	1126	1328
YHR145C	chrVIII	388981	389337	-	357	35
YHR146W	chrVIII	390261	391752	+	1492	5191
YHR147C	chrVIII	392249	393331	-	1083	1571
YHR148W	chrVIII	393483	394485	+	1003	1724
YHR149C	chrVIII	394256	396834	-	2579	3706
YHR150W	chrVIII	397191	399213	+	2023	1052
YHR151C	chrVIII	399014	401016	-	2003	2325
YHR152W	chrVIII	401315	402071	+	757	0
YHR153C	chrVIII	401351	402722	-	1372	106
YHR154W	chrVIII	402914	406260	+	3347	3161
YHR155W	chrVIII	407103	410789	+	3687	3879
YHR156C	chrVIII	410869	412474	-	1606	546
YHR157W	chrVIII	412308	413596	+	1289	128
YHR158C	chrVIII	413685	417179	-	3495	4314
YHR159W	chrVIII	417474	420326	+	2853	620
YHR160C	chrVIII	419150	420079	-	930	0
YHR161C	chrVIII	420223	422528	-	2306	2529
YHR162W	chrVIII	422669	423575	+	907	10074
YHR163W	chrVIII	423693	424892	+	1200	5975
YHR164C	chrVIII	424610	429178	-	4569	2101
YHR165C	chrVIII	429707	436948	-	7242	15570
YHR165W-A	chrVIII	436647	436958	+	312	0
YHR166C	chrVIII	437013	439152	-	2140	989
YHR167W	chrVIII	439262	440643	+	1382	603
YHR168W	chrVIII	440271	442161	+	1891	718
YHR169W	chrVIII	442110	443700	+	1591	3044
YHR170W	chrVIII	443786	445582	+	1797	12419
YHR171W	chrVIII	445695	447728	+	2034	989
YHR172W	chrVIII	448203	451165	+	2963	1515
YHR173C	chrVIII	450815	451153	-	339	0
YHR174W	chrVIII	451297	452951	+	1655	114451
YHR175W	chrVIII	451620	453697	+	2078	0
YHR175W-A	chrVIII	452889	453903	+	1015	0
YHR176W	chrVIII	454030	455639	+	1610	425
YHR177W	chrVIII	456591	457952	+	1362	269
YHR178W	chrVIII	459249	461708	+	2460	1130
